x,y,w,h,Distance Bottom,Distance Top,area,Target Class
0,1,81,94,48.0,47.0,882.5,LD
62,31,5,10,21.0,10.0,12.0,LD
54,18,10,11,9.0,9.0,26.0,LD
37,3,19,14,3.0,6.0,39.0,LD
0,0,36,20,0.0,0.0,134.0,LD
223,81,22,11,42.0,39.0,62.5,LD
203,79,20,10,39.0,40.0,58.5,LD
116,78,56,19,47.0,31.0,234.5,LD
198,61,8,15,26.0,35.0,40.5,LD
111,54,8,22,26.0,28.0,82.0,LD
355,44,9,7,1.0,43.0,21.5,LD
203,36,51,24,10.0,26.0,156.5,LD
114,22,65,54,26.0,4.0,443.0,LD
20,16,61,51,17.0,1.0,522.5,LD
6,8,17,90,48.0,40.0,655.0,LD
355,7,7,12,31.0,38.0,18.0,LD
215,4,21,22,24.0,28.0,59.0,LD
268,0,56,86,36.0,36.0,666.0,LD
5,29,7,17,21.0,8.0,32.0,LD
36,6,15,10,9.0,15.0,34.0,LD
0,1,26,22,2.0,3.0,97.0,LD
167,89,20,8,49.0,40.0,40.0,LD
161,76,9,10,38.0,38.0,14.5,LD
162,63,4,7,22.0,41.0,11.5,LD
40,49,6,12,13.0,36.0,19.5,LD
165,47,11,15,14.0,33.0,25.5,LD
77,40,62,47,39.0,1.0,509.5,LD
35,40,6,9,1.0,39.0,17.0,LD
211,39,25,22,13.0,26.0,97.0,LD
171,31,39,34,17.0,14.0,187.0,LD
211,30,14,5,13.0,43.0,21.0,LD
25,26,7,8,14.0,40.0,15.0,LD
115,23,7,13,12.0,35.0,19.5,LD
0,23,12,8,17.0,40.0,25.0,LD
110,0,9,22,26.0,26.0,66.0,LD
39,28,14,37,30.0,2.0,135.0,LD
38,16,4,8,11.0,27.0,13.0,LD
3,0,30,22,7.0,7.0,104.5,LD
22,15,18,7,11.0,4.0,47.5,LD
0,0,19,22,11.0,11.0,108.0,LD
55,88,7,5,47.0,41.0,16.5,LD
0,83,5,10,47.0,36.0,26.5,LD
114,58,8,18,30.0,28.0,66.5,LD
69,46,3,17,17.0,29.0,10.5,LD
112,35,6,23,12.0,23.0,57.5,LD
1,14,29,67,35.0,21.0,190.0,LD
89,1,25,22,23.0,24.0,99.0,LD
34,0,21,28,18.0,18.0,97.0,LD
23,84,18,5,40.0,44.0,40.0,LD
42,82,5,5,38.0,44.0,10.5,LD
0,78,8,5,34.0,44.0,14.5,LD
14,35,18,7,7.0,42.0,47.5,LD
0,34,11,8,7.0,41.0,20.5,LD
101,17,53,71,39.0,22.0,310.0,LD
71,9,24,90,50.0,41.0,612.0,LD
86,0,8,8,41.0,41.0,34.0,LD
173,95,30,8,43.0,52.0,81.0,LD
157,94,15,8,42.0,52.0,23.5,LD
3,68,25,28,36.0,32.0,203.0,LD
0,56,13,11,7.0,49.0,27.0,LD
41,22,145,95,57.0,35.0,2853.0,LD
180,15,27,24,21.0,36.0,162.0,LD
182,7,10,6,47.0,54.0,14.0,LD
143,0,23,91,31.0,31.0,435.5,LD
147,48,10,10,22.0,26.0,29.0,LD
55,45,25,28,37.0,8.0,128.0,LD
62,28,7,6,2.0,30.0,16.5,LD
12,23,28,44,31.0,8.0,212.0,LD
99,0,22,47,11.0,11.0,319.0,LD
0,36,9,8,6.0,30.0,30.5,LD
14,0,26,69,31.0,31.0,420.0,LD
0,11,9,9,20.0,31.0,44.5,LD
44,0,68,80,40.0,40.0,984.0,LD
31,24,13,24,17.0,7.0,69.0,LD
40,4,7,14,13.0,17.0,25.5,LD
116,117,46,6,59.0,58.0,78.5,LD
156,105,6,10,51.0,54.0,25.0,LD
152,90,7,14,40.0,50.0,36.0,LD
79,83,23,20,39.0,44.0,60.5,LD
27,64,18,25,25.0,39.0,48.5,LD
52,46,21,45,27.0,19.0,116.5,LD
143,41,12,48,25.0,16.0,197.0,LD
141,15,9,8,41.0,56.0,26.5,LD
23,11,35,39,14.0,25.0,314.5,LD
0,9,22,9,46.0,55.0,87.5,LD
139,4,6,6,54.0,58.0,11.0,LD
104,4,29,69,9.0,5.0,289.5,LD
341,126,8,5,66.0,60.0,22.5,LD
177,112,136,13,60.0,52.0,287.5,LD
41,111,40,11,57.0,54.0,34.5,LD
239,101,12,10,46.0,55.0,68.5,LD
215,100,6,4,39.0,61.0,11.0,LD
153,99,9,8,42.0,57.0,38.5,LD
238,84,6,15,34.0,50.0,34.0,LD
95,81,8,13,29.0,52.0,51.0,LD
100,68,6,11,14.0,54.0,31.5,LD
286,66,7,13,14.0,52.0,20.0,LD
248,52,29,34,21.0,31.0,94.5,LD
196,51,24,48,34.0,17.0,209.0,LD
16,51,13,24,10.0,41.0,69.0,LD
151,49,20,49,33.0,16.0,164.5,LD
366,47,46,20,2.0,45.0,165.0,LD
340,43,21,79,57.0,14.0,397.0,LD
237,40,6,20,5.0,45.0,34.0,LD
105,34,50,48,17.0,17.0,265.5,LD
25,31,7,14,20.0,51.0,25.5,LD
170,13,25,33,19.0,32.0,156.5,LD
427,8,17,106,49.0,41.0,458.5,LD
497,0,14,104,39.0,39.0,536.5,LD
47,0,19,6,6.0,6.0,25.5,LD
33,0,13,18,6.0,6.0,91.5,LD
172,51,45,32,42.0,9.0,158.5,LD
107,46,18,35,40.0,6.0,148.0,LD
131,45,36,29,33.0,12.0,163.5,LD
177,36,28,29,24.0,12.0,283.0,LD
138,26,23,22,7.0,19.0,101.5,LD
9,24,44,49,32.0,8.0,287.5,LD
218,14,31,53,26.0,12.0,418.0,LD
55,11,59,46,16.0,5.0,521.5,LD
0,0,33,46,5.0,5.0,328.0,LD
42,33,22,26,30.0,3.0,151.5,LD
72,8,20,44,23.0,15.0,523.0,LD
8,1,38,46,18.0,17.0,222.0,LD
0,0,22,26,3.0,3.0,254.0,LD
58,46,16,18,32.0,14.0,54.5,LD
14,32,25,26,26.0,6.0,97.5,LD
79,18,32,44,30.0,12.0,229.0,LD
45,10,24,36,14.0,4.0,183.0,LD
0,0,33,45,13.0,13.0,861.0,LD
7,34,30,32,33.0,1.0,202.0,LD
56,32,39,28,27.0,5.0,207.0,LD
0,2,24,40,9.0,7.0,468.5,LD
38,0,27,49,16.0,16.0,350.0,LD
43,25,12,7,11.0,14.0,38.5,LD
56,11,23,32,22.0,11.0,221.5,LD
0,0,37,42,21.0,21.0,429.0,LD
14,24,25,22,23.0,1.0,127.5,LD
54,3,22,43,23.0,20.0,200.0,LD
0,0,10,33,10.0,10.0,86.0,LD
46,8,31,34,21.0,13.0,258.5,LD
0,0,43,33,12.0,12.0,285.5,LD
26,38,10,26,28.0,10.0,76.0,LD
65,26,42,46,36.0,10.0,320.5,LD
41,1,39,42,7.0,6.0,264.5,LD
0,0,45,48,12.0,12.0,227.0,LD
12,47,26,31,37.0,10.0,192.5,LD
86,45,27,37,41.0,4.0,225.5,LD
41,17,24,38,14.0,3.0,189.0,LD
125,12,22,58,29.0,17.0,262.5,LD
50,11,66,67,37.0,26.0,1211.0,LD
0,0,23,50,9.0,9.0,287.5,LD
171,125,11,8,58.0,67.0,28.0,LD
176,121,24,30,76.0,45.0,224.5,LD
56,118,31,30,73.0,45.0,145.0,LD
10,117,35,31,73.0,44.0,194.0,LD
123,112,35,32,69.0,43.0,281.5,LD
0,92,33,35,52.0,40.0,170.0,LD
93,91,23,44,60.0,31.0,251.0,LD
49,84,14,45,54.0,30.0,135.5,LD
29,79,9,9,13.0,66.0,45.5,LD
232,36,34,43,4.0,32.0,519.0,LD
102,35,19,24,16.0,51.0,91.5,LD
198,31,35,36,8.0,39.0,602.0,LD
45,21,39,24,30.0,51.0,163.0,LD
131,15,66,37,23.0,38.0,428.0,LD
70,12,44,69,6.0,6.0,830.0,LD
43,0,28,26,49.0,49.0,537.0,LD
111,134,24,32,83.0,51.0,217.0,LD
40,125,35,40,82.0,43.0,240.0,LD
0,124,37,29,70.0,54.0,195.0,LD
185,120,16,33,70.0,50.0,62.0,LD
135,105,25,46,68.0,37.0,279.0,LD
80,97,48,61,75.0,22.0,295.0,LD
78,90,25,44,51.0,39.0,518.0,LD
31,75,32,64,56.0,19.0,332.0,LD
7,74,18,53,44.0,30.0,368.5,LD
108,52,47,35,4.0,48.0,191.5,LD
37,32,22,17,34.0,66.0,91.5,LD
197,28,25,28,27.0,55.0,105.5,LD
164,19,25,41,23.0,42.0,290.0,LD
65,16,46,49,18.0,34.0,321.5,LD
84,12,72,64,7.0,19.0,1081.5,LD
61,7,6,37,39.0,46.0,113.0,LD
84,0,15,5,78.0,78.0,32.0,LD
14,0,25,37,46.0,46.0,391.5,LD
78,46,14,6,19.0,27.0,51.5,LD
121,43,10,6,16.0,27.0,38.5,LD
168,35,10,6,8.0,27.0,22.5,LD
132,35,35,32,34.0,1.0,595.5,LD
27,34,14,7,8.0,26.0,50.5,LD
94,25,20,34,26.0,1.0,166.5,LD
41,24,29,37,28.0,4.0,248.5,LD
0,21,18,13,1.0,20.0,56.5,LD
133,0,13,16,17.0,17.0,62.5,LD
103,0,13,4,29.0,29.0,20.0,LD
0,0,30,45,12.0,12.0,175.0,LD
62,42,36,40,35.0,7.0,209.0,LD
9,31,22,25,9.0,22.0,123.0,LD
92,26,41,68,47.0,21.0,440.5,LD
70,25,8,25,3.0,22.0,61.5,LD
81,14,5,6,27.0,41.0,15.0,LD
0,1,31,33,13.0,14.0,139.5,LD
31,0,36,66,19.0,19.0,389.5,LD
102,41,17,7,20.0,21.0,45.0,LD
66,36,14,6,14.0,22.0,41.0,LD
0,35,32,22,29.0,6.0,129.0,LD
168,33,36,21,26.0,7.0,62.5,LD
121,28,33,24,24.0,4.0,284.5,LD
70,24,36,28,24.0,0.0,239.0,LD
36,17,23,30,19.0,2.0,124.5,LD
0,0,34,43,15.0,15.0,190.0,LD
0,216,9,5,111.0,105.0,18.0,LD
150,191,23,24,105.0,86.0,112.0,LD
104,184,26,29,103.0,81.0,148.5,LD
54,177,35,44,111.0,66.0,203.0,LD
1,163,36,36,89.0,74.0,177.0,LD
140,149,28,56,95.0,54.0,376.0,LD
178,145,16,55,90.0,55.0,240.5,LD
92,142,35,47,79.0,63.0,315.0,LD
40,129,37,52,71.0,58.0,446.0,LD
0,125,31,46,61.0,64.0,242.5,LD
124,106,25,31,27.0,79.0,139.5,LD
34,89,31,39,18.0,71.0,157.5,LD
156,75,28,55,20.0,55.0,277.5,LD
81,64,56,55,9.0,55.0,597.5,LD
148,40,25,28,42.0,82.0,137.5,LD
20,27,65,69,14.0,41.0,983.0,LD
178,15,32,46,49.0,64.0,346.5,LD
70,9,84,101,0.0,9.0,880.5,LD
81,6,29,43,61.0,67.0,226.0,LD
46,0,35,42,68.0,68.0,224.5,LD
57,43,9,5,13.0,30.0,21.5,LD
20,38,11,4,7.0,31.0,23.0,LD
69,26,28,29,20.0,6.0,399.5,LD
19,13,43,58,36.0,23.0,384.0,LD
0,0,21,42,7.0,7.0,403.0,LD
216,39,8,8,24.0,15.0,35.5,LD
105,10,21,26,13.0,3.0,285.0,LD
63,8,30,28,13.0,5.0,334.0,LD
173,7,56,28,12.0,5.0,715.0,LD
141,6,28,29,12.0,6.0,242.0,LD
16,6,35,28,11.0,5.0,229.5,LD
134,0,6,6,17.0,17.0,16.5,LD
205,54,14,5,29.0,25.0,25.0,LD
184,54,5,5,29.0,25.0,12.0,LD
246,53,24,8,31.0,22.0,87.0,LD
187,26,13,23,19.0,7.0,82.0,LD
118,22,35,27,19.0,3.0,485.0,LD
69,21,33,28,19.0,2.0,449.5,LD
15,18,47,31,19.0,1.0,282.5,LD
210,17,73,32,19.0,2.0,795.0,LD
211,9,6,13,8.0,17.0,32.0,LD
166,0,14,49,19.0,19.0,176.5,LD
95,56,35,27,42.0,14.0,248.5,LD
55,56,9,5,20.0,36.0,17.5,LD
239,55,17,4,18.0,37.0,26.5,LD
185,55,6,8,22.0,33.0,19.0,LD
0,52,23,4,15.0,37.0,59.0,LD
189,38,28,13,10.0,28.0,149.0,LD
142,35,29,16,10.0,25.0,142.0,LD
103,32,29,19,10.0,22.0,191.0,LD
62,22,28,29,10.0,12.0,196.0,LD
25,21,31,30,10.0,11.0,373.5,LD
237,0,24,50,9.0,9.0,221.0,LD
183,61,37,19,40.0,21.0,208.5,LD
91,61,7,7,28.0,33.0,25.5,LD
28,61,21,8,29.0,32.0,68.5,LD
279,60,20,5,25.0,35.0,43.5,LD
256,60,10,9,29.0,31.0,41.5,LD
0,47,5,6,13.0,34.0,16.0,LD
163,39,17,17,16.0,23.0,73.0,LD
155,37,11,19,16.0,21.0,87.5,LD
110,35,32,21,16.0,19.0,487.0,LD
215,34,16,22,16.0,18.0,112.0,LD
191,32,30,24,16.0,16.0,140.5,LD
279,21,47,35,16.0,5.0,283.0,LD
241,21,30,35,16.0,5.0,305.0,LD
66,9,32,47,16.0,7.0,335.0,LD
24,0,25,57,17.0,17.0,342.0,LD
0,38,7,7,21.0,17.0,26.5,LD
202,25,27,23,24.0,1.0,334.0,LD
103,24,30,25,25.0,1.0,328.0,LD
137,23,23,26,25.0,2.0,173.0,LD
241,22,26,26,24.0,2.0,335.5,LD
175,22,20,26,24.0,2.0,245.0,LD
271,19,33,29,24.0,5.0,404.5,LD
21,0,71,49,25.0,25.0,722.5,LD
125,35,9,6,21.0,14.0,21.5,LD
86,19,32,22,21.0,2.0,390.5,LD
61,17,22,24,21.0,4.0,237.5,LD
28,9,25,32,21.0,12.0,138.5,LD
0,5,23,36,21.0,16.0,537.5,LD
139,0,27,41,21.0,21.0,211.5,LD
75,28,6,5,14.0,14.0,15.5,LD
46,28,5,10,19.0,9.0,28.0,LD
27,7,10,17,5.0,2.0,50.5,LD
0,1,24,23,5.0,4.0,112.5,LD
47,0,51,24,5.0,5.0,374.5,LD
87,50,8,6,24.0,26.0,23.0,LD
30,50,41,14,32.0,18.0,236.5,LD
0,7,30,39,14.0,7.0,280.5,LD
77,2,33,44,14.0,12.0,249.0,LD
37,0,32,46,14.0,14.0,451.0,LD
114,24,37,12,18.0,6.0,144.5,LD
43,16,28,20,18.0,2.0,108.0,LD
96,12,12,24,18.0,6.0,76.0,LD
74,4,19,32,18.0,14.0,152.0,LD
0,0,31,36,18.0,18.0,189.0,LD
39,8,28,33,21.0,13.0,149.5,LD
0,0,31,41,21.0,21.0,542.5,LD
1,6,24,39,23.0,17.0,195.0,LD
50,0,32,45,23.0,23.0,741.5,LD
106,33,16,21,27.0,6.0,126.5,LD
75,19,27,35,27.0,8.0,188.0,LD
29,8,36,46,27.0,19.0,333.0,LD
0,0,27,54,27.0,27.0,556.5,LD
5,47,3,10,29.0,18.0,18.0,LD
0,7,19,36,15.0,8.0,333.5,LD
24,0,27,43,15.0,15.0,132.0,LD
99,53,28,6,30.0,23.0,82.5,LD
94,9,18,40,20.0,11.0,416.5,LD
63,9,24,40,20.0,11.0,230.0,LD
0,5,28,43,19.0,14.0,223.5,LD
28,0,33,49,20.0,20.0,620.0,LD
222,56,13,3,20.0,36.0,17.0,LD
198,56,20,3,20.0,36.0,22.0,LD
144,56,39,22,39.0,17.0,211.0,LD
67,56,7,9,26.0,30.0,40.5,LD
42,56,8,6,23.0,33.0,25.0,LD
20,56,9,6,23.0,33.0,17.5,LD
0,56,13,15,32.0,24.0,82.5,LD
4,34,22,18,13.0,21.0,134.0,LD
194,33,18,19,13.0,20.0,180.5,LD
143,22,9,30,13.0,9.0,142.5,LD
91,16,40,36,13.0,3.0,585.5,LD
44,11,30,41,13.0,2.0,348.5,LD
163,6,22,46,13.0,7.0,352.5,LD
219,4,29,48,13.0,9.0,271.0,LD
149,0,6,7,32.0,32.0,20.0,LD
55,0,56,54,27.0,27.0,399.0,LD
0,0,27,54,27.0,27.0,928.0,LD
98,15,31,27,18.0,3.0,126.0,LD
127,14,13,34,24.0,10.0,103.5,LD
28,11,25,37,24.0,13.0,129.5,LD
0,5,21,43,24.0,19.0,363.5,LD
64,0,30,48,24.0,24.0,724.5,LD
139,57,16,8,33.0,24.0,43.5,LD
0,27,22,26,21.0,6.0,169.0,LD
32,23,43,30,21.0,2.0,496.0,LD
75,20,35,32,20.0,0.0,322.0,LD
114,0,45,53,21.0,21.0,472.0,LD
32,0,21,12,20.0,20.0,71.5,LD
6,0,23,17,15.0,15.0,92.0,LD
75,51,11,5,27.0,24.0,23.0,LD
47,50,8,9,30.0,20.0,47.5,LD
59,14,32,32,17.0,3.0,256.5,LD
97,13,21,30,14.0,1.0,266.5,LD
116,4,31,37,12.0,8.0,651.5,LD
47,0,8,46,17.0,17.0,182.0,LD
0,0,35,46,17.0,17.0,304.5,LD
99,50,9,11,31.0,19.0,54.5,LD
74,50,9,7,27.0,23.0,31.0,LD
99,22,5,24,16.0,6.0,88.0,LD
60,9,29,37,16.0,7.0,182.5,LD
33,8,18,36,14.0,6.0,293.5,LD
115,7,29,39,16.0,9.0,538.0,LD
0,0,22,42,12.0,12.0,478.5,LD
107,101,21,25,63.0,38.0,90.0,LD
83,100,20,26,63.0,37.0,96.0,LD
42,100,6,26,63.0,37.0,68.0,LD
0,96,22,30,63.0,33.0,435.0,LD
64,89,6,37,63.0,26.0,106.0,LD
37,87,8,12,36.0,51.0,40.5,LD
82,65,9,3,5.0,60.0,12.5,LD
54,65,24,26,28.0,37.0,166.0,LD
8,65,4,31,33.0,32.0,81.5,LD
3,36,26,25,2.0,38.0,471.5,LD
36,31,24,30,2.0,33.0,197.0,LD
103,29,41,32,2.0,31.0,264.0,LD
151,27,37,34,2.0,29.0,443.5,LD
78,27,18,34,2.0,29.0,235.0,LD
95,0,6,38,25.0,25.0,119.0,LD
112,7,32,37,22.0,15.0,213.5,LD
30,5,6,38,21.0,16.0,108.5,LD
80,4,28,40,22.0,18.0,263.0,LD
47,2,23,41,21.0,19.0,663.0,LD
0,0,19,44,22.0,22.0,149.0,LD
82,97,23,27,62.0,35.0,176.5,LD
39,84,41,40,62.0,22.0,360.0,LD
1,78,30,46,62.0,16.0,233.0,LD
55,64,14,35,37.0,27.0,102.0,LD
83,46,4,14,2.0,48.0,22.5,LD
54,35,22,25,2.0,37.0,151.0,LD
0,12,16,47,3.0,15.0,96.0,LD
26,7,23,52,3.0,10.0,448.5,LD
89,0,9,31,31.0,31.0,86.0,LD
37,0,9,8,54.0,54.0,35.0,LD
107,64,20,12,38.0,26.0,76.0,LD
128,33,24,27,22.0,11.0,106.0,LD
107,31,18,29,22.0,9.0,113.5,LD
72,19,29,41,22.0,3.0,215.5,LD
46,10,25,47,19.0,9.0,200.0,LD
0,2,36,58,22.0,20.0,267.5,LD
108,0,24,5,33.0,33.0,49.0,LD
55,0,11,4,34.0,34.0,19.0,LD
130,46,19,7,27.0,19.0,39.5,LD
21,46,16,2,22.0,24.0,12.0,LD
12,7,31,35,16.0,9.0,308.0,LD
0,4,7,37,15.0,11.0,145.5,LD
98,0,54,42,16.0,16.0,494.5,LD
53,0,43,37,11.0,11.0,223.0,LD
94,7,36,44,26.0,19.0,269.5,LD
71,7,23,44,26.0,19.0,420.5,LD
37,3,26,48,26.0,23.0,603.5,LD
0,0,28,51,26.0,26.0,961.5,LD
55,62,21,22,42.0,20.0,102.0,LD
81,61,18,23,42.0,19.0,156.0,LD
32,60,18,24,42.0,18.0,85.0,LD
0,51,26,33,42.0,9.0,162.5,LD
40,24,15,32,14.0,10.0,179.0,LD
11,24,9,22,4.0,20.0,103.0,LD
8,2,22,18,22.0,24.0,154.5,LD
63,1,26,17,24.0,25.0,102.0,LD
37,0,25,20,22.0,22.0,224.5,LD
69,10,37,31,19.0,9.0,318.5,LD
103,6,32,39,23.0,17.0,380.0,LD
39,5,30,36,19.0,14.0,270.5,LD
0,0,30,45,23.0,23.0,310.5,LD
60,14,22,33,24.0,10.0,238.0,LD
40,0,11,44,21.0,21.0,256.5,LD
0,0,26,42,19.0,19.0,549.5,LD
65,26,29,25,26.0,0.0,244.5,LD
0,10,25,41,26.0,16.0,306.0,LD
30,0,22,51,26.0,26.0,327.0,LD
58,53,15,6,30.0,23.0,49.0,LD
81,8,43,41,20.0,12.0,556.0,LD
39,8,36,41,20.0,12.0,369.5,LD
0,0,33,50,21.0,21.0,1052.0,LD
49,12,29,35,24.0,12.0,342.0,LD
0,0,24,45,22.0,22.0,283.0,LD
0,3,43,33,18.0,15.0,555.0,LD
56,0,34,36,18.0,18.0,248.5,LD
36,31,37,6,10.0,21.0,138.5,LD
0,13,7,41,27.0,14.0,179.5,LD
94,0,29,54,27.0,27.0,919.5,LD
76,52,39,4,26.0,26.0,63.0,LD
2,52,11,9,31.0,21.0,52.0,LD
36,30,32,5,5.0,25.0,87.0,LD
74,9,22,39,18.0,9.0,260.5,LD
0,0,34,48,18.0,18.0,388.5,LD
86,64,9,25,45.0,19.0,87.0,LD
68,64,6,7,27.0,37.0,21.0,LD
29,41,5,17,14.0,27.0,55.5,LD
48,38,24,22,16.0,22.0,211.5,LD
85,37,19,23,16.0,21.0,150.5,LD
113,36,18,14,6.0,30.0,130.5,LD
33,27,7,7,10.0,37.0,26.5,LD
49,0,19,18,26.0,26.0,126.0,LD
0,0,21,60,16.0,16.0,495.0,LD
88,4,8,44,24.0,20.0,190.5,LD
38,4,29,44,24.0,20.0,309.5,LD
0,4,23,44,24.0,20.0,223.0,LD
105,0,36,48,24.0,24.0,368.0,LD
103,76,5,28,52.0,24.0,62.5,LD
69,74,24,25,47.0,27.0,152.0,LD
34,73,21,31,52.0,21.0,455.0,LD
104,65,4,5,18.0,47.0,11.0,LD
83,44,10,6,2.0,46.0,24.0,LD
0,44,47,60,52.0,8.0,428.0,LD
11,20,13,20,12.0,32.0,109.0,LD
2,14,15,26,12.0,26.0,87.0,LD
38,11,29,29,12.0,23.0,183.0,LD
140,4,31,20,28.0,32.0,72.5,LD
100,3,24,37,12.0,15.0,163.0,LD
75,0,23,40,12.0,12.0,145.0,LD
169,27,24,24,23.0,4.0,75.5,LD
108,6,37,45,23.0,17.0,482.5,LD
0,5,32,38,15.0,10.0,531.0,LD
71,4,38,47,23.0,19.0,315.5,LD
43,0,25,49,21.0,21.0,550.5,LD
43,9,24,27,16.0,7.0,168.0,LD
12,4,21,37,21.0,17.0,350.0,LD
0,0,5,35,15.0,15.0,87.0,LD
53,52,20,6,29.0,23.0,50.0,LD
7,52,9,4,27.0,25.0,13.5,LD
0,25,21,23,19.0,6.0,133.0,LD
48,22,22,26,19.0,3.0,137.0,LD
24,0,17,48,19.0,19.0,216.5,LD
668,97,18,33,65.0,32.0,164.5,LD
434,96,20,3,34.0,62.0,14.5,LD
344,86,75,10,31.0,55.0,84.0,LD
622,80,18,25,40.0,40.0,100.0,LD
609,78,15,21,34.0,44.0,89.5,LD
580,74,27,30,39.0,35.0,247.5,LD
646,69,21,46,50.0,19.0,222.5,LD
476,62,35,42,39.0,23.0,228.0,LD
463,47,18,27,9.0,38.0,236.0,LD
428,46,29,36,17.0,29.0,188.0,LD
518,42,24,47,24.0,18.0,181.0,LD
354,40,34,30,5.0,35.0,461.5,LD
544,38,29,61,34.0,4.0,467.0,LD
281,29,31,39,3.0,26.0,261.0,LD
396,23,21,49,7.0,16.0,476.5,LD
1,22,5,5,38.0,60.0,13.0,LD
245,21,22,20,24.0,45.0,235.0,LD
185,17,60,32,16.0,33.0,688.5,LD
152,11,31,42,12.0,23.0,340.5,LD
107,7,26,41,17.0,24.0,322.5,LD
54,4,46,39,22.0,26.0,867.5,LD
18,3,43,68,6.0,3.0,907.5,LD
321,0,33,68,3.0,3.0,358.0,LD
35,179,10,5,92.0,87.0,19.5,LD
69,178,16,6,92.0,86.0,38.5,LD
113,177,5,7,92.0,85.0,16.0,LD
100,177,6,7,92.0,85.0,14.0,LD
143,176,4,8,92.0,84.0,18.5,LD
121,176,19,8,92.0,84.0,57.0,LD
157,175,3,9,92.0,83.0,16.0,LD
190,174,16,10,92.0,82.0,57.5,LD
166,174,11,10,92.0,82.0,42.0,LD
55,173,10,11,92.0,81.0,42.0,LD
9,173,10,11,92.0,81.0,44.0,LD
256,171,11,13,92.0,79.0,55.0,LD
26,171,6,13,92.0,79.0,29.5,LD
290,170,17,14,92.0,78.0,94.0,LD
268,170,20,14,92.0,78.0,177.5,LD
311,169,16,15,92.0,77.0,89.0,LD
211,165,18,19,92.0,73.0,93.0,LD
233,164,18,20,92.0,72.0,99.0,LD
1231,161,21,11,80.0,81.0,59.0,LD
1284,151,25,30,89.0,62.0,273.5,LD
1313,148,15,28,84.0,64.0,139.5,LD
1233,139,12,19,66.0,73.0,67.0,LD
1194,138,22,27,73.0,65.0,192.5,LD
1117,124,16,24,56.0,68.0,125.0,LD
1257,123,24,61,92.0,31.0,624.5,LD
923,122,20,17,47.0,75.0,50.0,LD
1159,116,29,44,68.0,48.0,748.5,LD
1087,113,23,32,53.0,60.0,262.5,LD
1017,109,23,27,44.0,65.0,355.5,LD
952,102,29,38,48.0,54.0,309.5,LD
874,101,23,27,36.0,65.0,277.0,LD
905,100,18,23,31.0,69.0,105.0,LD
992,99,19,30,37.0,62.0,150.5,LD
110,92,28,8,8.0,84.0,28.5,LD
795,89,44,31,28.0,61.0,388.5,LD
626,89,14,14,11.0,78.0,45.5,LD
672,88,20,44,40.0,48.0,201.0,LD
730,87,30,21,16.0,71.0,265.5,LD
1053,83,31,62,53.0,30.0,924.5,LD
519,83,31,34,25.0,58.0,205.0,LD
0,83,37,5,4.0,87.0,26.5,LD
850,82,18,46,36.0,46.0,410.0,LD
438,82,43,25,15.0,67.0,464.0,LD
710,81,19,34,23.0,58.0,157.5,LD
596,79,20,33,20.0,59.0,329.5,LD
625,78,8,10,4.0,82.0,26.0,LD
480,78,27,26,12.0,66.0,209.0,LD
758,64,24,46,18.0,46.0,212.5,LD
560,62,30,37,7.0,55.0,792.5,LD
646,60,23,38,6.0,54.0,158.0,LD
305,58,29,47,13.0,45.0,380.0,LD
410,51,12,58,17.0,34.0,241.5,LD
209,46,22,24,22.0,68.0,119.5,LD
347,45,35,55,8.0,37.0,292.0,LD
181,43,25,25,24.0,67.0,109.5,LD
110,37,23,34,21.0,58.0,382.5,LD
360,36,40,7,49.0,85.0,110.5,LD
233,19,66,58,15.0,34.0,1253.0,LD
149,18,36,54,20.0,38.0,301.5,LD
58,18,33,24,50.0,68.0,372.0,LD
40,18,17,38,36.0,54.0,322.0,LD
90,5,9,43,44.0,49.0,94.5,LD
1094,4,44,6,82.0,86.0,40.0,LD
1333,0,7,14,78.0,78.0,44.5,LD
1304,0,26,18,74.0,74.0,93.0,LD
1291,0,5,14,78.0,78.0,34.5,LD
1201,0,30,18,74.0,74.0,83.5,LD
0,0,26,49,43.0,43.0,425.0,LD
179,8,13,20,12.0,4.0,69.5,LD
150,3,26,29,16.0,13.0,231.0,LD
137,0,5,28,12.0,12.0,76.5,LD
117,0,11,15,1.0,1.0,88.5,LD
89,0,10,18,2.0,2.0,52.5,LD
47,0,34,32,16.0,16.0,117.5,LD
0,0,4,11,5.0,5.0,26.0,LD
137,25,46,34,30.0,5.0,625.0,LD
101,24,36,31,26.0,2.0,376.0,LD
43,13,28,29,13.0,0.0,401.0,LD
79,3,19,44,18.0,15.0,262.0,LD
0,0,48,45,16.0,16.0,387.0,LD
0,0,69,59,30.0,30.0,2429.5,LD
483,100,15,29,60.0,40.0,162.0,LD
232,99,28,25,55.0,44.0,239.5,LD
450,89,23,49,69.0,20.0,229.0,LD
412,88,27,26,45.0,43.0,430.5,LD
301,86,46,25,42.0,44.0,353.5,LD
343,83,28,32,46.0,37.0,194.0,LD
176,71,59,64,66.0,5.0,895.0,LD
379,68,25,44,43.0,25.0,524.0,LD
266,58,40,50,39.0,19.0,319.5,LD
107,53,28,31,15.0,38.0,258.0,LD
78,48,27,30,9.0,39.0,564.5,LD
143,47,30,46,24.0,23.0,296.5,LD
16,19,49,59,9.0,10.0,864.0,LD
457,0,43,59,10.0,10.0,1112.0,LD
