curvature,strokewidth,density,x,y,w,h,distance,letterReversal,class
0.297691423,14.07505399,2.0625,0,0,21,23,1,0,1
0.002348149,12.8334085,2.1484375,0,0,21,24,1,0,1
0.533304557,15.73449532,3.0078125,0,0,21,34,1,0,1
0.022584323,20.40154821,2.578125,0,0,21,29,1,0,1
0.012857538,15.08893245,2.6640625,0,0,21,30,1,0,1
0.013341383,24.26466111,3.609375,0,0,21,41,1,0,1
0.00723005,36.15366867,5.9296875,0,0,21,68,1,0,1
0.054376563,33.06816613,4.2109375,0,0,21,49,0,0,1
0.010979093,29.55126821,3.1796875,0,0,21,36,1,0,1
0.206909258,11.91965067,2.0625,0,0,21,24,0,0,1
0.431743952,19.38600782,3.3515625,0,0,21,38,1,0,1
0.007102767,29.79806922,4.5546875,0,0,21,52,1,0,1
0.007116067,24.33105012,2.234375,0,0,21,25,1,0,1
0.000468011,40.31128874,3.1796875,0,0,21,36,1,0,1
0.026436583,12.88022425,2.1484375,0,0,21,24,1,0,1
0.395437152,23.07781822,2.921875,0,0,21,33,1,0,1
0.439507842,18.78180416,3.609375,0,0,21,41,1,0,1
0.008696737,47.51077907,5.5,0,0,21,63,1,0,1
0.010160668,28.77269595,5.4140625,0,0,21,63,0,0,1
0.281234131,23.08380295,5.2421875,0,0,21,61,0,0,1
0.038308793,13.30082216,2.3203125,0,0,21,26,1,0,1
0.004018331,47.79889754,7.1328125,0,0,21,83,0,0,1
0.00272094,33.56656498,4.2109375,0,0,21,48,1,0,1
0.002160522,40.09482763,5.2421875,0,0,21,60,1,0,1
0.003984549,45.25247063,3.8671875,0,0,21,44,1,0,1
0.009549486,23.58987963,3.1796875,0,0,21,36,1,0,1
0.003571792,23.14167909,2.4921875,0,0,21,29,0,0,1
0.010044012,28.1665568,5.84375,0,0,21,68,0,0,1
0.002962109,55.97320788,4.7265625,0,0,21,54,1,0,1
0.005444567,5.373231663,1.6328125,0,0,21,18,1,0,1
0.007107606,31.09709452,2.6640625,0,0,21,30,1,0,1
0.004939889,26.80287755,2.0625,0,0,21,23,1,0,1
0.18756347,59.27788374,5.2421875,0,0,21,60,1,0,1
0.198859272,14.35780573,1.8046875,0,0,21,20,1,0,1
0.046484164,20.95293725,2.0625,0,0,21,23,1,0,1
0.014333392,12.2371883,1.8046875,0,0,21,20,1,1,1
0.053241043,6.031231015,1.375,0,0,21,15,1,1,1
0.036036881,15.06718146,2.234375,0,0,21,26,0,1,1
0.003439187,23.67571558,2.8359375,0,0,21,32,1,1,1
0.002557693,49.1672127,5.15625,0,0,21,60,0,1,1
0.014463538,34.11725615,4.3828125,0,0,21,51,0,1,1
0.010809671,10.96595189,0.859375,0,0,21,9,1,,1
0.016768324,10.07265186,0.859375,0,0,21,9,1,,1
0.383765849,29.56451527,4.984375,0,0,21,57,1,,1
0.402774949,15.51432927,2.75,0,0,21,31,1,,1
0.004363323,18.69045195,2.0625,0,0,21,23,1,,1
0.215942803,11.02355315,2.1484375,0,0,21,24,1,,1
0.176441577,11.2678318,1.546875,0,0,21,17,1,,1
0.036649852,16.88121701,1.1171875,0,0,21,12,1,,1
0.001917221,27.52950898,2.921875,0,0,21,34,0,,1
0.00126487,23.85372088,1.4609375,0,0,21,16,1,,1
0.007284546,25.12633596,2.6640625,0,0,21,30,1,,1
0.080727765,10.96102127,0.859375,0,0,21,10,0,,1
0.03247394,13.57141119,2.4921875,0,0,21,28,1,,1
0.369109657,20.37108806,2.578125,0,0,21,29,1,,1
0.085041846,13.510286,0.859375,0,0,21,9,1,,0
0.024269886,10.10705742,0.9453125,0,0,21,10,1,,0
0.040780633,13.81623327,1.1171875,0,0,21,13,0,,0
0.007064081,11.8883636,1.8046875,0,0,21,20,1,,0
0.022872223,16.32828938,1.890625,0,0,21,22,0,,0
0.04688967,13.21331718,1.9765625,0,0,21,22,1,,0
0.010028831,16.52036329,2.0625,0,0,21,24,0,,0
0.486528925,9.631109983,2.0625,0,0,21,23,1,,0
0.021625493,10.55793481,2.0625,0,0,21,23,1,,0
0.337126959,13.36001799,2.1484375,0,0,21,25,0,,0
0.00158462,17.19928342,2.234375,0,0,21,25,1,,0
0.041459016,19.87001307,2.3203125,0,0,21,26,1,,0
0.00447196,27.32508964,2.6640625,0,0,21,31,0,,0
0.268751343,16.27887458,2.75,0,0,21,31,1,,0
0.016176257,18.37735892,2.8359375,0,0,21,32,1,,0
0.01271211,21.47104513,3.0078125,0,0,21,35,0,,0
0.01428064,29.24787626,3.09375,0,0,21,35,1,,0
0.004460339,18.35610599,3.1796875,0,0,21,37,0,,0
0.019130224,15.07262865,3.4375,0,0,21,39,1,,0
0.018312733,30.35518415,3.78125,0,0,21,43,1,,0
0.002004866,43.96589587,3.78125,0,0,21,43,1,,0
0.225959517,16.97084134,3.953125,0,0,21,45,1,,0
0.051044748,27.38108676,4.5546875,0,0,21,52,1,,0
0.007682008,54.43531006,7.3046875,0,0,21,84,1,,0
0.009695558,45.90081354,8.1640625,0,0,21,94,1,,0
0.005754296,33.16835685,7.546875,0,0,22,83,1,0,1
0.079356038,29.47049296,4.94140625,0,0,22,54,1,0,1
0.002128474,53.31135921,5.66015625,0,0,22,62,1,0,1
0.005757488,13.65161813,2.78515625,0,0,22,31,0,0,1
0.354464168,17.74729213,2.06640625,0,0,22,22,1,0,1
0.004945155,20.52090317,2.6953125,0,0,22,29,1,0,1
0.001826095,31.01562119,2.60546875,0,0,22,28,1,0,1
0.082188214,15.65301651,3.14453125,0,0,22,34,1,0,1
0.42286174,14.93938047,3.4140625,0,0,22,37,1,0,1
0.272891124,13.33151153,2.24609375,0,0,22,24,1,0,1
0.011416953,10.19141006,0.80859375,0,0,22,9,0,0,1
0.005580485,21.37755833,0.98828125,0,0,22,10,1,0,1
0.002510123,51.03546508,5.2109375,0,0,22,57,1,0,1
0.011116427,13.12980148,1.16796875,0,0,22,13,0,0,1
0.001685964,50.56678752,4.3125,0,0,22,47,1,0,1
0.018111298,10.11587134,1.16796875,0,0,22,12,1,0,1
0.007237062,43.81075563,4.22265625,0,0,22,46,1,0,1
0.000456714,81.71033793,7.3671875,0,0,22,81,1,0,1
0.29035753,14.46248824,2.42578125,0,0,22,26,1,0,1
0.043463359,17.73006453,2.3359375,0,0,22,26,0,0,1
0.007025217,28.96305574,3.86328125,0,0,22,43,0,0,1
0.026882128,23.24789034,1.70703125,0,0,22,18,1,0,1
0.029690801,27.23208831,2.3359375,0,0,22,25,1,0,1
0.011922317,28.37514478,3.86328125,0,0,22,42,1,0,1
0.297075434,13.31303642,2.15625,0,0,22,24,0,0,1
0.012446233,25.56126174,4.3125,0,0,22,47,1,0,1
0.008952033,32.20248438,2.515625,0,0,22,27,1,0,1
0.398119697,24.00229493,3.953125,0,0,22,43,1,0,1
0.098358261,16.83564535,2.6953125,0,0,22,30,0,0,1
0.06379082,16.02627683,2.3359375,0,0,22,25,1,0,1
0.00946507,12.63163774,1.70703125,0,0,22,18,1,0,1
0.012749171,33.42541046,2.96484375,0,0,22,33,0,0,1
0.221282546,24.56587766,4.58203125,0,0,22,51,0,0,1
0.005587117,38.47076812,3.59375,0,0,22,39,1,0,1
0.000710459,25.92582404,2.42578125,0,0,22,26,1,0,1
0.002594371,50.32891813,4.40234375,0,0,22,48,1,0,1
0.320664132,14.61163398,1.88671875,0,0,22,20,1,0,1
0.000145744,23.30971443,2.24609375,0,0,22,24,1,0,1
0.231415264,16.84961125,2.515625,0,0,22,27,1,0,1
0.034231875,13.92771043,2.515625,0,0,22,27,1,0,1
0.451755872,9.231960568,1.88671875,0,0,22,20,1,0,1
0.016505253,26.40075756,2.06640625,0,0,22,22,1,0,1
0.314691757,14.58346253,1.796875,0,0,22,19,1,0,1
0.33865884,11.83196233,1.796875,0,0,22,20,0,0,1
0.002039725,15.01554725,1.34765625,0,0,22,14,1,0,1
0.169771216,15.48848886,1.70703125,0,0,22,18,1,0,1
0.008112731,21.29236114,2.96484375,0,0,22,32,1,0,1
0.005374946,36.34556369,3.4140625,0,0,22,37,1,0,1
0.005698005,14.70350705,1.4375,0,0,22,15,1,0,1
0.00763455,21.58703314,0.98828125,0,0,22,10,1,0,1
0.363929593,18.06916802,3.68359375,0,0,22,40,1,0,1
0.020504868,14.75497582,2.15625,0,0,22,24,0,0,1
0.019625373,18.47523123,3.0546875,0,0,22,33,1,0,1
0.47855203,16.18039657,2.42578125,0,0,22,26,1,0,1
0.351969081,19.91581775,2.3359375,0,0,22,25,1,0,1
0.003185871,26.58973784,3.86328125,0,0,22,43,0,0,1
0.002915385,42.84492016,4.22265625,0,0,22,46,1,0,1
0.014598333,19.61325832,2.515625,0,0,22,28,0,0,1
0.019687342,20.76781139,2.96484375,0,0,22,32,1,0,1
0.003606567,22.11119199,4.1328125,0,0,22,45,1,0,1
0.029945116,17.93020272,3.0546875,0,0,22,33,1,0,1
0.02290866,22.29114142,5.75,0,0,22,63,1,0,1
0.056518109,21.14185005,3.7734375,0,0,22,41,1,0,1
0.005274598,32.17669179,4.04296875,0,0,22,44,1,0,1
0.016562219,15.66186872,2.6953125,0,0,22,29,1,0,1
0.002072772,31.38470965,2.78515625,0,0,22,30,1,0,1
0.003636708,25.4702867,4.58203125,0,0,22,50,1,0,1
0.009128791,28.28427125,2.60546875,0,0,22,29,0,0,1
0.004451005,24.68490381,2.515625,0,0,22,28,0,0,1
0.014657844,22.47577527,2.96484375,0,0,22,32,1,0,1
0.009710688,25.26870963,4.1328125,0,0,22,45,1,0,1
0.011548728,22.19680634,2.60546875,0,0,22,28,1,0,1
0.028810814,22.49309008,2.875,0,0,22,31,1,0,1
0.006069746,24.76597038,4.76171875,0,0,22,52,1,0,1
0.014206462,12.20332166,2.3359375,0,0,22,25,1,0,1
0.004068334,58.42088668,5.390625,0,0,22,59,1,0,1
0.207572725,26.19890402,4.76171875,0,0,22,52,1,0,1
0.018597793,21.9334812,2.875,0,0,22,31,1,0,1
0.343529557,18.698069,2.96484375,0,0,22,32,1,0,1
0.018775751,14.34696022,2.78515625,0,0,22,30,1,0,1
0.051522701,17.74609655,2.42578125,0,0,22,26,1,0,1
0.147432486,11.70501183,1.88671875,0,0,22,20,1,0,1
0.19073635,12.56101648,2.15625,0,0,22,23,1,0,1
0.003915933,30.01454652,5.2109375,0,0,22,58,0,0,1
0.024012014,15.91230575,2.42578125,0,0,22,26,1,0,1
0.005963451,45.58673767,5.66015625,0,0,22,63,0,0,1
0.008180557,24.60167407,2.96484375,0,0,22,32,1,0,1
0.407575462,12.17456963,2.06640625,0,0,22,22,1,0,1
0.000925842,19.18574701,1.078125,0,0,22,11,1,0,1
0.003564487,60.70187655,5.66015625,0,0,22,62,1,0,1
0.015262007,31.95309062,2.875,0,0,22,31,1,0,1
0.006829167,23.57006673,3.14453125,0,0,22,34,1,0,1
0.001614379,33.12728114,4.04296875,0,0,22,45,0,0,1
0.022014813,17.16638008,3.50390625,0,0,22,38,1,0,1
0.005966008,30,2.3359375,0,0,22,25,1,0,1
0.429349756,35.31382829,5.5703125,0,0,22,61,1,0,1
0.001851325,61.40032573,5.48046875,0,0,22,60,1,1,1
0.003805556,14.47691549,1.52734375,0,0,22,16,1,1,1
0.009023609,43.08293656,4.3125,0,0,22,47,1,1,1
0.366310197,19.22231096,2.60546875,0,0,22,28,1,1,1
0.016198992,14.65164124,1.9765625,0,0,22,21,1,1,1
0.017702512,18.6737773,2.06640625,0,0,22,22,1,1,1
0.280912889,12.6533939,3.0546875,0,0,22,33,1,1,1
0.008997112,25.79550235,2.60546875,0,0,22,28,1,1,1
0.042784453,16.31619708,0.98828125,0,0,22,10,1,1,1
0.003383213,33.96491602,3.4140625,0,0,22,37,1,1,1
0.301437069,17.07801271,2.60546875,0,0,22,28,1,,1
0,67.2768105,6.828125,0,0,22,75,1,,1
0.007491774,35.10960237,4.3125,0,0,22,47,1,,1
0.02167094,20.23661911,3.0546875,0,0,22,34,0,,1
0.010483382,13.92171853,2.24609375,0,0,22,25,0,,1
0.024279272,14.32447281,2.06640625,0,0,22,23,0,,1
0.003421543,20.24485941,3.0546875,0,0,22,33,1,,1
0.451978541,24.85608969,4.94140625,0,0,22,54,1,,1
0.018612525,19.64692365,2.96484375,0,0,22,32,1,,1
0.036953355,15.32586626,2.15625,0,0,22,23,1,,1
0.021983491,23.16324761,2.42578125,0,0,22,26,1,,1
0.005798934,15.56797181,0.80859375,0,0,22,8,1,,0
0.013938147,7.676357806,0.80859375,0,0,22,8,1,,0
0.046774667,12.52958455,0.98828125,0,0,22,10,1,,0
0.003767438,12.64911064,1.16796875,0,0,22,12,1,,0
0.003908653,21.84731932,1.34765625,0,0,22,14,1,,0
0.019052866,21.63330765,1.6171875,0,0,22,17,1,,0
0.009913423,25.23885893,1.70703125,0,0,22,18,1,,0
0.041183806,13.71537451,1.796875,0,0,22,19,1,,0
0.02689267,12.95520465,1.88671875,0,0,22,20,1,,0
0.025810233,16.14502566,1.88671875,0,0,22,20,1,,0
0.184020793,11.46419828,2.06640625,0,0,22,23,0,,0
0.310015382,13.78879373,2.06640625,0,0,22,22,1,,0
0.007986042,14.16437484,2.24609375,0,0,22,24,1,,0
0.02843942,15.5376321,2.3359375,0,0,22,26,0,,0
0.058958905,18.97942871,2.3359375,0,0,22,26,0,,0
0.011282277,27.89265136,2.60546875,0,0,22,28,1,,0
0.004864751,19.53653556,2.6953125,0,0,22,29,1,,0
0.00341174,33.28663395,2.78515625,0,0,22,30,1,,0
0.093440804,20.26526665,2.875,0,0,22,31,1,,0
0.183603917,16.23878161,3.0546875,0,0,22,33,1,,0
0.002887776,33.0758126,3.14453125,0,0,22,35,0,,0
0.419665096,11.4412788,3.14453125,0,0,22,34,1,,0
0.004125892,36.51670143,3.4140625,0,0,22,37,1,,0
0.007079357,38.60051813,3.50390625,0,0,22,38,1,,0
0.005396492,30.45486534,3.86328125,0,0,22,42,1,,0
0.010052397,46.5188134,3.953125,0,0,22,43,1,,0
0.010222361,43.56604182,4.04296875,0,0,22,44,1,,0
0.041881085,37.75312173,5.12109375,0,0,22,56,1,,0
0.329112527,25.05492105,6.6484375,0,0,22,73,1,,0
0.006598164,35.56916871,6.828125,0,0,22,75,1,,0
0.000557764,67.74438467,7.7265625,0,0,22,85,1,,0
0.000716146,67.65333832,7.81640625,0,0,22,86,1,,0
0.002803573,50.52391642,8.53515625,0,0,22,94,1,,0
0.180202121,36.29380793,6.9375,0,0,23,73,1,0,1
0.008690556,20.61552813,0.84375,0,0,23,8,1,0,1
0.005355297,13.69599012,1.03125,0,0,23,10,1,0,1
0.031121494,21.21922111,1.6875,0,0,23,17,1,0,1
0.324836524,19.84602616,1.3125,0,0,23,13,1,0,1
0.208608795,88.36950778,9,0,0,23,95,1,0,1
0.000740092,40.87932758,5.53125,0,0,23,58,1,0,1
0.001658795,24.75883681,1.875,0,0,23,19,1,0,1
0.004226596,24.69817807,1.59375,0,0,23,16,1,0,1
0.004151857,42.32542442,4.03125,0,0,23,42,1,0,1
0.009573741,8.608340868,1.875,0,0,23,19,1,0,1
0.003535954,20.69861937,2.90625,0,0,23,30,1,0,1
0.003789802,46.41435791,4.875,0,0,23,51,1,0,1
0.022730484,24.16609195,1.40625,0,0,23,14,1,0,1
0.001761832,29.27460926,4.96875,0,0,23,52,1,0,1
0.076507087,17.35897364,3,0,0,23,31,1,0,1
0.004227015,31.40063694,2.625,0,0,23,27,1,0,1
0.009842734,36.33104602,5.625,0,0,23,59,1,0,1
0.033797816,24.32067629,3.5625,0,0,23,37,1,0,1
0.007683969,23.40939982,1.125,0,0,23,12,0,0,1
0.012519735,36.28361479,8.625,0,0,23,91,1,0,1
0.002533643,35.34119409,3.09375,0,0,23,33,0,0,1
0.001840954,51.2445119,4.78125,0,0,23,50,1,0,1
0.007525752,30.28201453,5.71875,0,0,23,60,1,0,1
0.018875443,30.51903924,2.90625,0,0,23,30,1,0,1
0.041992971,19.83880045,2.34375,0,0,23,24,1,0,1
0.016804327,20.31527936,2.53125,0,0,23,27,0,0,1
0.193450807,24.87900241,3.46875,0,0,23,37,0,0,1
0.013716464,24.08318916,1.875,0,0,23,19,1,0,1
0.182438926,12.43259912,3.9375,0,0,23,41,1,0,1
0.003797171,32.14758733,4.96875,0,0,23,52,1,0,1
0.003256447,20.84617142,2.53125,0,0,23,27,0,0,1
0.29726516,20.35256537,4.125,0,0,23,44,0,0,1
0.013822742,43.23300025,4.125,0,0,23,44,0,0,1
0.000464879,25.63014581,3.84375,0,0,23,40,1,0,1
0.008094608,23.28684424,3.75,0,0,23,39,1,0,1
0.377919596,15.54514315,2.71875,0,0,23,28,1,0,1
0.352710071,13.28444378,3.1875,0,0,23,33,1,0,1
0.00517201,28.42534081,2.25,0,0,23,23,1,0,1
0.018951337,36.40054945,2.90625,0,0,23,30,1,0,1
0.004435851,21.01165935,2.25,0,0,23,23,1,0,1
0.013698294,29.54462105,5.53125,0,0,23,59,0,0,1
0.014101685,12.77800648,3.84375,0,0,23,40,1,0,1
0.003857721,29.35943002,2.8125,0,0,23,29,1,0,1
0.002829536,41.66527103,3.9375,0,0,23,41,1,0,1
0.270116768,15.2154378,2.625,0,0,23,27,1,0,1
0.008620263,32.12758196,4.59375,0,0,23,48,1,0,1
0.002425464,25.75824297,4.125,0,0,23,44,0,0,1
0.019053412,37.21558813,3.1875,0,0,23,33,1,0,1
0.003769445,30.49620918,3.09375,0,0,23,32,1,0,1
0.00290906,26.74651727,4.03125,0,0,23,42,1,0,1
0.037537638,17.87092948,2.8125,0,0,23,29,1,0,1
0.009979505,29.89011318,4.78125,0,0,23,50,1,0,1
0.006431022,25.25193137,3.375,0,0,23,35,1,0,1
0.004818606,35.84451073,5.90625,0,0,23,62,1,0,1
0.018210079,33.72185859,3.46875,0,0,23,36,1,0,1
0.00677898,35.90808556,5.53125,0,0,23,58,1,0,1
0.005494665,34.83594035,4.21875,0,0,23,44,1,0,1
0.007955099,21.72486495,3.84375,0,0,23,40,1,0,1
0.002299655,34.59674775,4.59375,0,0,23,48,1,0,1
0.009077828,58.52349955,5.34375,0,0,23,56,1,0,1
0.022620387,26.93420785,2.34375,0,0,23,25,0,0,1
0.020927451,24.03444185,2.25,0,0,23,23,1,0,1
0.292727935,16.68465731,2.90625,0,0,23,30,1,0,1
0.225530952,36.8899332,3.28125,0,0,23,34,1,0,1
0.002220023,37.20653918,4.125,0,0,23,43,1,0,1
0.493372458,26.69502123,4.40625,0,0,23,46,1,0,1
0.034087611,32.37651649,7.3125,0,0,23,78,0,1,1
0.026160509,26.07603643,1.96875,0,0,23,20,1,1,1
0.068455433,36.69410768,6.5625,0,0,23,69,1,1,1
0.003279276,52.69292171,8.4375,0,0,23,89,1,1,1
0.001659457,16.09736463,2.53125,0,0,23,26,1,1,1
0.0212319,39.96248241,3.375,0,0,23,35,1,1,1
0.003435274,51.99909638,6.75,0,0,23,72,0,1,1
0.021932972,18.30568237,3.46875,0,0,23,36,1,1,1
0.016836403,29.12708247,3.46875,0,0,23,36,1,1,1
0.002465713,34.84309969,4.96875,0,0,23,53,0,1,1
0.367235033,21.55591676,4.21875,0,0,23,44,1,1,1
0.007309484,23.96986594,6.1875,0,0,23,65,1,1,1
0.016441839,14.77203227,2.71875,0,0,23,29,0,1,1
0.161633506,22.21679136,2.625,0,0,23,27,1,,1
0.037522753,14.05206634,2.25,0,0,23,23,1,,1
0.485558725,20.40957754,2.90625,0,0,23,30,1,,1
0.498842573,16.62272658,3.09375,0,0,23,32,1,,1
0.008717242,12.63288911,2.34375,0,0,23,24,1,,1
0.041504087,11.21160602,1.78125,0,0,23,18,1,,1
0.007805143,33.2448626,4.40625,0,0,23,46,1,,1
0.0009074,34.7118114,4.21875,0,0,23,44,1,,1
0.006305955,15.39772774,2.25,0,0,23,23,1,,1
0.00241833,44.22539998,4.59375,0,0,23,48,1,,1
0.020222843,17.7174541,2.15625,0,0,23,23,0,,1
0.024908202,15.55268998,2.90625,0,0,23,30,1,,1
0.350685086,17.99561689,2.34375,0,0,23,24,1,,1
0.017697687,20.98982181,4.6875,0,0,23,50,0,,1
0.198129379,14.99108699,2.90625,0,0,23,30,1,,1
0.012154766,21.64979569,2.15625,0,0,23,22,1,,1
0.013770986,16.86173664,2.25,0,0,23,24,0,,1
0.016893178,22.38217177,1.875,0,0,23,20,0,,1
0.31835336,17.90687321,2.90625,0,0,23,30,1,,1
0.360579973,22.52988501,4.125,0,0,23,43,1,,1
0.264276386,18.02361664,2.71875,0,0,23,29,0,,1
0.005067984,13.57889758,2.0625,0,0,23,21,1,,1
0.008420127,26.83624045,3.09375,0,0,23,33,0,,1
0.009404643,31.74903099,2.71875,0,0,23,29,0,,1
0.008826499,22.20360331,0.84375,0,0,23,8,1,,0
0.000370217,23.08679276,0.9375,0,0,23,9,1,,0
0.012956602,13.31504082,1.03125,0,0,23,10,1,,0
0.045217178,10.00507023,1.40625,0,0,23,14,1,,0
0.011401266,24.59674775,1.40625,0,0,23,14,1,,0
0.017309113,19.95681261,1.40625,0,0,23,14,1,,0
0.232682791,12.61712775,2.0625,0,0,23,21,1,,0
0.025407685,18.95384965,2.34375,0,0,23,24,1,,0
0.005586674,27.20294102,2.34375,0,0,23,24,1,,0
0.000522225,15.97353143,2.34375,0,0,23,24,1,,0
0.049605162,20.28120719,2.71875,0,0,23,28,1,,0
0.001770529,33.01514804,2.8125,0,0,23,29,1,,0
0.304861538,12.59774068,2.8125,0,0,23,30,0,,0
0.077570609,14.21256734,3,0,0,23,31,1,,0
0.083085493,22.67773147,3.09375,0,0,23,33,0,,0
0.009176136,25.19154636,3.375,0,0,23,36,0,,0
0.004089654,23.26520961,3.375,0,0,23,35,1,,0
0.000765143,22.14765886,3.46875,0,0,23,36,1,,0
0.009241704,30.81824209,3.75,0,0,23,39,1,,0
0.005510285,35.7912819,3.75,0,0,23,40,0,,0
0.008282297,26.73061797,3.75,0,0,23,39,1,,0
0.004975635,31.32243879,4.03125,0,0,23,42,1,,0
0.005918776,47.75981575,4.40625,0,0,23,46,1,,0
0.008714769,29.3426598,4.6875,0,0,23,49,1,,0
0.025780962,22.58002083,4.96875,0,0,23,52,1,,0
0.005235765,42.17357802,5.15625,0,0,23,54,1,,0
0.001419239,34.69882454,7.125,0,0,23,75,1,,0
0.001786019,45.64719588,8.15625,0,0,23,86,1,,0
0.000934646,95.90099061,9,0,0,23,95,1,,0
0.003874066,44.9502841,4.4921875,0,0,24,45,1,0,1
0.023420044,26.16856633,4.4921875,0,0,24,45,1,0,1
0.02406206,26.57848163,4.58984375,0,0,24,46,1,0,1
0.003593164,64.55784626,6.54296875,0,0,24,66,1,0,1
0.004964422,18.18292475,3.41796875,0,0,24,35,0,0,1
0.042463366,17.89688936,2.63671875,0,0,24,26,1,0,1
0.008011101,23.19482701,1.66015625,0,0,24,16,1,0,1
0.006934218,28.8952008,2.9296875,0,0,24,30,0,0,1
0.146809708,11.71126832,2.1484375,0,0,24,21,1,0,1
0.025498715,7.471210288,1.85546875,0,0,24,18,1,0,1
0.03627291,20.86964762,2.5390625,0,0,24,25,1,0,1
0.005847111,11.99839859,1.7578125,0,0,24,17,1,0,1
0.016955886,16.77746646,1.953125,0,0,24,19,1,0,1
0.017294707,16.88095896,2.24609375,0,0,24,22,1,0,1
0.025724258,29.40322534,2.5390625,0,0,24,25,1,0,1
0.014676924,18.7419902,4.19921875,0,0,24,42,1,0,1
0.271674949,24.5586981,4.6875,0,0,24,47,1,0,1
0.014809068,18.97013137,1.26953125,0,0,24,13,0,0,1
0.017182724,25.07987241,1.26953125,0,0,24,12,1,0,1
0.080843383,18.49637779,3.61328125,0,0,24,37,0,0,1
0.008997466,33.07760027,4.98046875,0,0,24,50,1,0,1
0.021661036,24.78914336,1.953125,0,0,24,19,1,0,1
0.003097184,48.33218389,4.4921875,0,0,24,45,1,0,1
0.001264132,66.50273271,9.66796875,0,0,24,99,0,0,1
0.081286621,12.48642405,2.34375,0,0,24,23,1,0,1
0.011561489,35.23628506,3.61328125,0,0,24,36,1,0,1
0.438325708,24.80305287,4.1015625,0,0,24,41,1,0,1
0.019470092,21.02114645,4.00390625,0,0,24,40,1,0,1
0.004267894,26.88195047,3.80859375,0,0,24,39,0,0,1
0.234582829,13.98811982,4.00390625,0,0,24,40,1,0,1
0.028806551,22.10037369,1.7578125,0,0,24,17,1,0,1
0.048772398,20.76937165,3.02734375,0,0,24,30,1,0,1
0.012428526,25.89833495,2.63671875,0,0,24,26,1,0,1
0.029135567,15.65549442,2.24609375,0,0,24,22,1,0,1
0.018498974,24.29781553,3.7109375,0,0,24,37,1,0,1
0.023337528,24.86989647,2.734375,0,0,24,27,1,0,1
0.01185736,31.64865031,4.6875,0,0,24,47,1,0,1
0.019866256,25.91666266,6.0546875,0,0,24,62,0,0,1
0.021558986,22.28990115,3.515625,0,0,24,35,1,0,1
0.017441714,37.47776292,3.61328125,0,0,24,36,1,0,1
0.001870996,19.73431838,2.05078125,0,0,24,20,1,0,1
0.0127746,20.23248068,1.953125,0,0,24,19,1,0,1
0.006792104,20.91656118,2.83203125,0,0,24,29,0,0,1
0.006146103,18.82244263,2.63671875,0,0,24,26,1,0,1
0.018584466,21.95224313,2.9296875,0,0,24,30,0,0,1
0.543510893,31.22123159,5.56640625,0,0,24,56,1,0,1
0.548779218,23.0176947,2.9296875,0,0,24,29,1,0,1
0.279853996,13.16820239,2.5390625,0,0,24,25,1,0,1
0.008432792,54.71355311,5.2734375,0,0,24,53,1,0,1
0.006263388,33.00244539,4.4921875,0,0,24,45,1,0,1
0.047016025,14.14201384,2.44140625,0,0,24,25,0,0,1
0.286826186,21.8578699,3.3203125,0,0,24,33,1,0,1
0.305135824,25.04552002,4.1015625,0,0,24,42,0,0,1
0.001966721,40.71854614,4.296875,0,0,24,43,1,0,1
9.98E-05,21.47922044,3.61328125,0,0,24,37,0,0,1
0.05845689,50.35662169,8.88671875,0,0,24,91,0,0,1
0.006865712,18.44685998,3.7109375,0,0,24,37,1,0,1
0.352393287,26.93192954,5.078125,0,0,24,51,1,0,1
0.03961396,16.19960287,3.41796875,0,0,24,34,1,0,1
0.000211544,49.39635614,4.98046875,0,0,24,50,1,0,1
0.001079589,30.59175232,3.02734375,0,0,24,30,1,0,1
0.327352817,28.63183942,5.6640625,0,0,24,57,1,0,1
0.363115107,13.54315708,2.1484375,0,0,24,21,1,0,1
0.037357576,19.30904844,3.515625,0,0,24,36,0,0,1
0.000179926,33.13861854,4.58984375,0,0,24,46,1,0,1
0.008359942,42.89008687,6.0546875,0,0,24,61,1,0,1
0.004920115,32.53354362,4.4921875,0,0,24,45,1,0,1
0.005813017,20.43770304,2.83203125,0,0,24,28,1,0,1
0.012890349,23.34523506,0.9765625,0,0,24,9,1,0,1
0.514080583,22.10725049,4.98046875,0,0,24,50,1,0,1
0.018380636,31.64988493,5.17578125,0,0,24,52,1,0,1
0.00588079,27.44934336,5.37109375,0,0,24,54,1,0,1
0.013009727,25.60207411,4.6875,0,0,24,47,1,0,1
0.109164928,14.15164371,2.34375,0,0,24,23,1,0,1
0.00399801,27.76112983,3.7109375,0,0,24,38,0,0,1
0.295199531,31.43669557,4.296875,0,0,24,44,0,0,1
0.004233634,33.89087847,4.8828125,0,0,24,50,0,0,1
0.216829702,20.40638659,3.125,0,0,24,31,1,0,1
0.022417593,17.8760111,4.39453125,0,0,24,44,1,0,1
0.002134915,20.84683168,6.54296875,0,0,24,67,0,0,1
0.001615129,12.79065152,1.66015625,0,0,24,16,1,0,1
0.001479199,35.17101079,3.515625,0,0,24,35,1,0,1
0.01170182,21.63827652,3.90625,0,0,24,39,1,0,1
0.006207372,31.72823564,4.39453125,0,0,24,44,1,0,1
0.01021946,25.49509757,1.26953125,0,0,24,12,1,0,1
0.321972995,34.40236079,7.03125,0,0,24,71,1,0,1
