x,y,w,h,distance,class
0,0,36,48,1,neurotypical
0,0,35,31,1,neurotypical
0,0,17,48,1,neurotypical
0,0,40,46,1,neurotypical
0,0,20,49,0,neurotypical
0,0,53,47,1,neurotypical
0,0,33,31,1,neurotypical
0,0,39,33,1,neurotypical
0,0,34,47,1,neurotypical
0,0,34,33,1,neurotypical
0,0,25,34,0,neurotypical
0,0,41,41,0,neurotypical
0,0,55,35,1,neurotypical
0,0,45,34,1,neurotypical
0,0,17,28,1,neurotypical
0,0,57,32,0,neurotypical
0,0,29,28,0,neurotypical
0,0,60,25,1,neurotypical
0,0,25,48,1,neurotypical
0,0,61,33,1,neurotypical
0,0,39,47,1,neurotypical
0,0,12,22,1,neurotypical
0,0,15,29,0,neurotypical
0,0,26,44,1,neurotypical
0,0,34,43,0,neurotypical
0,0,65,39,0,neurotypical
0,0,40,16,0,neurotypical
0,0,72,35,0,neurotypical
0,0,58,25,1,neurotypical
0,0,19,28,0,neurotypical
0,0,66,27,0,neurotypical
0,0,39,40,0,neurotypical
0,0,31,29,0,neurotypical
0,0,22,26,0,neurotypical
0,0,36,25,1,neurotypical
0,0,29,24,1,neurotypical
0,0,25,25,1,neurotypical
0,0,27,46,1,neurotypical
0,0,13,27,0,neurotypical
0,0,56,25,0,neurotypical
0,0,23,36,0,neurotypical
0,0,42,37,0,neurotypical
0,0,13,25,0,neurotypical
0,0,63,32,0,neurotypical
0,0,64,42,0,neurotypical
0,0,11,26,1,neurotypical
0,0,58,47,0,neurotypical
0,0,15,30,0,neurotypical
0,0,24,30,0,neurotypical
0,0,31,32,0,neurotypical
0,0,12,45,0,neurotypical
0,0,37,29,0,neurotypical
0,0,45,30,0,neurotypical
0,0,33,31,0,neurotypical
0,0,29,8,1,neurotypical
0,0,69,31,1,neurotypical
0,0,32,33,1,neurotypical
0,0,43,53,1,neurotypical
0,0,28,25,1,neurotypical
0,0,31,23,1,neurotypical
0,0,30,44,1,neurotypical
0,0,9,51,1,neurotypical
0,0,10,27,1,neurotypical
0,0,31,33,0,neurotypical
0,0,32,33,0,neurotypical
0,0,30,35,1,neurotypical
0,0,42,27,1,neurotypical
0,0,34,41,1,neurotypical
0,0,18,30,1,neurotypical
0,0,31,26,1,neurotypical
0,0,31,44,1,neurotypical
0,0,18,45,0,neurotypical
0,0,41,29,0,neurotypical
0,0,40,68,1,neurotypical
0,0,22,33,1,neurotypical
0,0,10,22,1,neurotypical
0,0,35,30,1,neurotypical
0,0,29,27,1,neurotypical
0,0,46,48,1,neurotypical
0,0,28,34,1,neurotypical
0,0,55,39,1,neurotypical
0,0,45,32,1,neurotypical
0,0,21,31,1,neurotypical
0,0,34,34,0,neurotypical
0,0,10,28,0,neurotypical
0,0,59,29,0,neurotypical
0,0,37,30,1,neurotypical
0,0,34,26,1,neurotypical
0,0,24,36,1,neurotypical
0,0,71,27,1,neurotypical
0,0,14,47,1,neurotypical
0,0,8,22,1,neurotypical
0,0,73,30,1,neurotypical
0,0,69,46,1,neurotypical
0,0,44,50,0,neurotypical
0,0,23,54,1,neurotypical
0,0,27,54,1,neurotypical
0,0,30,31,1,neurotypical
0,0,35,26,1,neurotypical
0,0,64,40,1,neurotypical
0,0,17,28,0,neurotypical
0,0,39,35,1,neurotypical
0,0,48,6,1,neurotypical
0,0,23,28,1,neurotypical
0,0,6,47,1,neurotypical
0,0,37,56,0,neurotypical
0,0,37,44,1,neurotypical
0,0,10,39,1,neurotypical
0,0,19,42,1,neurotypical
0,0,50,48,1,neurotypical
0,0,36,48,1,neurotypical
0,0,35,45,1,neurotypical
0,0,43,36,1,neurotypical
0,0,28,59,1,neurotypical
0,0,31,31,1,neurotypical
0,0,28,32,1,neurotypical
0,0,24,25,1,neurotypical
0,0,31,36,1,neurotypical
0,0,54,33,0,neurotypical
0,0,8,43,1,neurotypical
0,0,30,23,0,neurotypical
0,0,31,31,1,neurotypical
0,0,54,42,1,neurotypical
0,0,39,39,1,neurotypical
0,0,48,49,1,neurotypical
0,0,36,48,0,neurotypical
0,0,35,51,1,neurotypical
0,0,38,37,1,neurotypical
0,0,31,45,1,neurotypical
0,0,50,56,0,neurotypical
0,0,48,34,1,neurotypical
0,0,52,33,0,neurotypical
0,0,37,40,0,neurotypical
0,0,45,49,1,neurotypical
0,0,56,57,1,neurotypical
0,0,39,51,1,neurotypical
0,0,32,46,0,neurotypical
0,0,41,41,1,neurotypical
0,0,47,50,1,neurotypical
0,0,44,54,0,neurotypical
0,0,36,48,0,neurotypical
0,0,32,39,1,neurotypical
0,0,68,38,1,neurotypical
0,0,37,20,1,neurotypical
0,0,23,29,1,neurotypical
0,0,26,39,1,neurotypical
0,0,33,36,1,neurotypical
0,0,36,30,1,neurotypical
0,0,51,51,1,neurotypical
0,0,42,49,0,neurotypical
0,0,29,36,1,neurotypical
0,0,26,53,0,neurotypical
0,0,29,32,1,neurotypical
0,0,12,34,0,neurotypical
0,0,32,38,0,neurotypical
0,0,34,36,1,neurotypical
0,0,28,43,1,neurotypical
0,0,30,53,0,neurotypical
0,0,36,49,1,neurotypical
0,0,42,51,0,neurotypical
0,0,32,50,1,neurotypical
0,0,29,47,1,neurotypical
0,0,22,8,1,neurotypical
0,0,36,27,1,neurotypical
0,0,51,29,1,neurotypical
0,0,36,53,1,neurotypical
0,0,44,50,1,neurotypical
0,0,54,56,1,neurotypical
0,0,48,54,1,neurotypical
0,0,24,48,0,neurotypical
0,0,13,48,0,neurotypical
0,0,48,43,1,neurotypical
0,0,47,47,1,neurotypical
0,0,41,46,1,neurotypical
0,0,35,54,0,neurotypical
0,0,58,51,1,neurotypical
0,0,34,46,1,neurotypical
0,0,45,45,0,neurotypical
0,0,24,47,0,neurotypical
0,0,21,35,1,neurotypical
0,0,22,44,1,neurotypical
0,0,33,69,0,neurotypical
0,0,47,32,1,neurotypical
0,0,24,30,1,neurotypical
0,0,40,54,1,neurotypical
0,0,27,42,1,neurotypical
0,0,10,41,1,neurotypical
0,0,38,55,0,neurotypical
0,0,78,59,0,neurotypical
0,0,25,36,1,neurotypical
0,0,34,48,1,neurotypical
0,0,49,54,1,neurotypical
0,0,38,54,0,neurotypical
0,0,67,55,0,neurotypical
0,0,17,37,0,neurotypical
0,0,39,39,1,neurotypical
0,0,40,42,0,neurotypical
0,0,27,37,1,neurotypical
0,0,37,48,1,neurotypical
0,0,47,52,0,neurotypical
0,0,40,54,1,neurotypical
0,0,17,50,1,neurotypical
0,0,41,58,1,neurotypical
0,0,43,59,1,neurotypical
0,0,58,53,1,neurotypical
0,0,43,66,0,neurotypical
0,0,34,48,1,neurotypical
0,0,37,77,0,neurotypical
0,0,26,31,1,neurotypical
0,0,12,45,1,neurotypical
0,0,35,55,1,neurotypical
0,0,29,53,1,neurotypical
0,0,32,57,1,neurotypical
0,0,31,54,1,neurotypical
0,0,24,23,1,neurotypical
0,0,40,23,1,neurotypical
0,0,31,48,0,neurotypical
0,0,25,62,1,neurotypical
0,0,25,57,1,neurotypical
0,0,31,48,1,neurotypical
0,0,26,49,1,neurotypical
0,0,9,49,1,neurotypical
0,0,37,60,0,neurotypical
0,0,19,48,1,neurotypical
0,0,26,44,1,neurotypical
0,0,20,26,1,neurotypical
0,0,31,37,1,neurotypical
0,0,34,48,1,neurotypical
0,0,29,29,0,neurotypical
0,0,37,53,1,neurotypical
0,0,10,54,1,neurotypical
0,0,24,43,1,neurotypical
0,0,44,63,1,neurotypical
0,0,7,42,1,neurotypical
0,0,25,48,0,neurotypical
0,0,32,58,1,neurotypical
0,0,34,47,1,neurotypical
0,0,51,59,1,neurotypical
0,0,43,58,1,neurotypical
0,0,34,60,1,neurotypical
0,0,35,45,1,neurotypical
0,0,34,52,1,neurotypical
0,0,38,46,1,neurotypical
0,0,52,60,1,neurotypical
0,0,40,49,0,neurotypical
0,0,31,58,1,neurotypical
0,0,33,49,1,neurotypical
0,0,28,44,1,neurotypical
0,0,38,31,1,neurotypical
0,0,50,36,0,neurotypical
0,0,32,51,0,neurotypical
0,0,32,48,1,neurotypical
0,0,45,30,1,neurotypical
0,0,26,28,1,neurotypical
0,0,35,31,0,neurotypical
0,0,17,44,1,neurotypical
0,0,23,40,0,neurotypical
0,0,23,24,1,neurotypical
0,0,20,34,1,neurotypical
0,0,28,38,0,neurotypical
0,0,33,28,1,neurotypical
0,0,29,26,1,neurotypical
0,0,13,37,1,neurotypical
0,0,19,26,0,neurotypical
0,0,37,37,1,neurotypical
0,0,26,29,0,neurotypical
0,0,21,32,1,neurotypical
0,0,12,30,1,neurotypical
0,0,28,40,0,neurotypical
0,0,27,42,0,neurotypical
0,0,31,32,1,neurotypical
0,0,20,9,1,neurotypical
0,0,16,21,1,neurotypical
0,0,8,40,1,neurotypical
0,0,15,42,1,neurotypical
0,0,25,25,0,neurotypical
0,0,9,49,1,neurotypical
0,0,36,48,0,neurotypical
0,0,32,29,1,neurotypical
0,0,21,31,0,neurotypical
0,0,40,56,0,neurotypical
0,0,40,50,1,neurotypical
0,0,27,39,0,neurotypical
0,0,28,31,1,neurotypical
0,0,23,36,1,neurotypical
0,0,7,39,1,neurotypical
0,0,26,31,1,neurotypical
0,0,37,35,1,neurotypical
0,0,28,36,1,neurotypical
0,0,42,53,0,neurotypical
0,0,27,35,1,neurotypical
0,0,49,33,1,neurotypical
0,0,18,21,0,neurotypical
0,0,32,22,0,neurotypical
0,0,51,40,0,neurotypical
0,0,21,25,1,neurotypical
0,0,7,29,0,neurotypical
0,0,18,29,0,neurotypical
0,0,15,31,1,neurotypical
0,0,30,31,1,neurotypical
0,0,20,37,1,neurotypical
0,0,30,37,1,neurotypical
0,0,25,41,0,neurotypical
0,0,24,36,1,neurotypical
0,0,10,33,1,neurotypical
0,0,22,34,1,neurotypical
0,0,26,35,0,neurotypical
0,0,31,33,0,neurotypical
0,0,15,43,1,neurotypical
0,0,15,35,1,neurotypical
0,0,17,24,1,neurotypical
0,0,32,21,0,neurotypical
0,0,27,21,1,neurotypical
0,0,10,36,1,neurotypical
0,0,24,37,1,neurotypical
0,0,27,38,1,neurotypical
0,0,33,33,1,neurotypical
0,0,15,33,0,neurotypical
0,0,29,28,0,neurotypical
0,0,20,21,0,neurotypical
0,0,25,29,0,neurotypical
0,0,28,17,1,neurotypical
0,0,16,44,0,neurotypical
0,0,53,26,0,neurotypical
0,0,53,41,0,neurotypical
0,0,49,31,1,neurotypical
0,0,21,23,1,neurotypical
0,0,27,21,1,neurotypical
0,0,22,12,1,neurotypical
0,0,17,34,1,neurotypical
0,0,9,51,1,neurotypical
0,0,36,23,1,neurotypical
0,0,72,49,1,neurotypical
0,0,56,53,1,neurotypical
0,0,13,43,1,neurotypical
0,0,37,22,1,neurotypical
0,0,24,26,1,neurotypical
0,0,27,27,0,neurotypical
0,0,19,31,1,neurotypical
0,0,60,44,0,neurotypical
0,0,27,18,1,neurotypical
0,0,31,21,1,neurotypical
0,0,27,29,0,neurotypical
0,0,43,24,0,neurotypical
0,0,70,24,0,neurotypical
0,0,17,18,0,neurotypical
0,0,60,45,0,neurotypical
0,0,40,43,1,neurotypical
0,0,28,22,1,neurotypical
0,0,11,49,1,neurotypical
0,0,38,48,1,neurotypical
0,0,11,22,1,neurotypical
0,0,32,26,0,neurotypical
0,0,25,22,1,neurotypical
0,0,15,23,1,neurotypical
0,0,42,22,1,neurotypical
0,0,46,45,0,neurotypical
0,0,13,42,1,neurotypical
0,0,30,22,1,neurotypical
0,0,29,20,1,neurotypical
0,0,50,58,0,neurotypical
0,0,22,22,1,neurotypical
0,0,40,72,0,neurotypical
0,0,20,47,1,neurotypical
0,0,29,27,0,neurotypical
0,0,34,24,1,neurotypical
0,0,10,25,1,neurotypical
0,0,18,20,1,neurotypical
0,0,25,52,1,neurotypical
0,0,12,21,1,neurotypical
0,0,27,57,1,neurotypical
0,0,34,23,1,neurotypical
0,0,10,58,0,neurotypical
0,0,15,15,1,neurotypical
0,0,21,43,1,neurotypical
0,0,27,22,1,neurotypical
0,0,54,23,0,neurotypical
0,0,52,45,0,neurotypical
0,0,32,24,0,neurotypical
0,0,27,22,0,neurotypical
0,0,57,37,1,neurotypical
0,0,59,45,0,neurotypical
0,0,29,17,0,neurotypical
0,0,17,15,1,neurotypical
0,0,12,32,1,neurotypical
0,0,16,22,1,neurotypical
0,0,38,40,1,neurotypical
0,0,36,23,1,neurotypical
0,0,32,29,0,neurotypical
0,0,31,24,0,neurotypical
0,0,6,60,0,neurotypical
0,0,29,30,1,neurotypical
0,0,8,50,1,neurotypical
0,0,36,48,1,neurotypical
0,0,30,7,1,neurotypical
0,0,42,52,0,neurotypical
0,0,22,20,1,neurotypical
0,0,48,34,1,neurotypical
0,0,27,42,1,neurotypical
0,0,43,39,0,neurotypical
0,0,18,24,1,neurotypical
0,0,30,41,0,neurotypical
0,0,30,37,0,neurotypical
0,0,23,33,0,neurotypical
0,0,25,28,1,neurotypical
0,0,23,30,0,neurotypical
0,0,25,27,1,neurotypical
0,0,30,33,0,neurotypical
0,0,27,29,1,neurotypical
0,0,31,39,0,neurotypical
0,0,12,32,0,neurotypical
0,0,64,6,0,neurotypical
0,0,14,18,1,neurotypical
0,0,5,40,1,neurotypical
0,0,25,35,0,neurotypical
0,0,30,25,1,neurotypical
0,0,29,32,1,neurotypical
0,0,14,21,1,neurotypical
0,0,37,49,1,neurotypical
0,0,42,46,1,neurotypical
0,0,31,52,0,neurotypical
0,0,24,47,0,neurotypical
0,0,27,37,1,neurotypical
0,0,25,43,0,neurotypical
0,0,35,45,0,neurotypical
0,0,28,49,0,neurotypical
0,0,28,33,1,neurotypical
0,0,25,40,0,neurotypical
0,0,75,3,1,neurotypical
0,0,28,39,0,neurotypical
0,0,10,29,1,neurotypical
0,0,14,21,1,neurotypical
0,0,12,36,0,neurotypical
0,0,28,24,1,neurotypical
0,0,13,24,0,neurotypical
0,0,28,29,1,neurotypical
0,0,23,24,1,neurotypical
0,0,11,21,1,neurotypical
0,0,37,37,0,neurotypical
0,0,31,37,1,neurotypical
0,0,12,38,0,neurotypical
0,0,29,40,0,neurotypical
0,0,13,21,1,neurotypical
0,0,30,50,1,neurotypical
0,0,28,34,1,neurotypical
0,0,8,55,1,neurotypical
0,0,36,57,1,neurotypical
0,0,29,50,0,neurotypical
0,0,23,35,1,neurotypical
0,0,28,27,1,neurotypical
0,0,24,40,1,neurotypical
0,0,18,31,0,neurotypical
0,0,29,38,0,neurotypical
0,0,29,36,1,neurotypical
0,0,36,57,0,neurotypical
0,0,34,46,1,neurotypical
0,0,27,32,1,neurotypical
0,0,32,35,0,neurotypical
0,0,33,41,1,neurotypical
0,0,32,53,0,neurotypical
0,0,62,42,0,neurotypical
0,0,15,20,1,neurotypical
0,0,44,39,0,neurotypical
0,0,37,46,0,neurotypical
0,0,22,18,1,neurotypical
0,0,32,45,0,neurotypical
0,0,13,21,1,neurotypical
0,0,9,44,1,neurotypical
0,0,26,24,1,neurotypical
0,0,10,48,0,neurotypical
0,0,11,46,0,neurotypical
0,0,35,33,1,neurotypical
0,0,33,44,0,neurotypical
0,0,26,65,0,neurotypical
0,0,33,51,1,neurotypical
0,0,32,49,1,neurotypical
0,0,49,53,0,neurotypical
0,0,43,48,1,neurotypical
0,0,54,46,1,neurotypical
0,0,51,72,0,neurotypical
0,0,31,51,1,neurotypical
0,0,33,51,1,neurotypical
0,0,26,36,1,neurotypical
0,0,14,29,1,neurotypical
0,0,44,50,0,neurotypical
0,0,35,54,1,neurotypical
0,0,37,52,1,neurotypical
0,0,27,38,1,neurotypical
0,0,37,39,0,neurotypical
0,0,37,43,1,neurotypical
0,0,26,20,1,neurotypical
0,0,26,23,1,neurotypical
0,0,15,42,1,neurotypical
0,0,26,21,1,neurotypical
0,0,17,26,1,neurotypical
0,0,23,31,1,neurotypical
0,0,36,31,1,neurotypical
0,0,48,28,0,neurotypical
0,0,43,22,1,neurotypical
0,0,30,24,0,neurotypical
0,0,16,31,1,neurotypical
0,0,43,28,1,neurotypical
0,0,36,47,1,neurotypical
0,0,17,28,1,neurotypical
0,0,49,44,1,neurotypical
0,0,20,16,1,neurotypical
0,0,32,41,1,neurotypical
0,0,41,28,1,neurotypical
0,0,18,14,1,neurotypical
0,0,23,10,1,neurotypical
0,0,22,24,1,neurotypical
0,0,46,19,1,neurotypical
0,0,19,24,1,neurotypical
0,0,50,23,1,neurotypical
0,0,19,23,1,neurotypical
0,0,29,20,1,neurotypical
0,0,23,24,1,neurotypical
0,0,27,19,1,neurotypical
0,0,39,46,1,neurotypical
0,0,51,19,1,neurotypical
0,0,24,39,1,neurotypical
0,0,32,38,1,neurotypical
0,0,34,19,1,neurotypical
0,0,22,37,1,neurotypical
0,0,21,20,1,neurotypical
0,0,11,20,1,neurotypical
0,0,64,27,1,neurotypical
0,0,21,23,1,neurotypical
0,0,46,35,1,neurotypical
0,0,16,39,1,neurotypical
0,0,38,34,1,neurotypical
0,0,14,26,1,neurotypical
0,0,61,24,1,neurotypical
0,0,12,41,1,neurotypical
0,0,27,19,1,neurotypical
0,0,38,21,1,neurotypical
0,0,24,21,0,neurotypical
0,0,47,28,0,neurotypical
0,0,13,23,0,neurotypical
0,0,22,20,1,neurotypical
0,0,64,56,0,neurotypical
0,0,64,28,1,neurotypical
0,0,41,26,1,neurotypical
0,0,37,46,1,neurotypical
0,0,34,20,1,neurotypical
0,0,17,24,1,neurotypical
0,0,43,47,1,neurotypical
0,0,24,52,1,neurotypical
0,0,15,24,1,neurotypical
0,0,72,28,1,neurotypical
0,0,28,15,0,neurotypical
0,0,35,26,1,neurotypical
0,0,55,24,0,neurotypical
0,0,59,48,1,neurotypical
0,0,33,22,1,neurotypical
0,0,23,46,1,neurotypical
0,0,54,36,0,neurotypical
0,0,21,52,1,neurotypical
0,0,22,31,1,neurotypical
0,0,10,27,1,neurotypical
0,0,17,15,1,neurotypical
0,0,23,14,1,neurotypical
0,0,19,23,1,neurotypical
0,0,46,20,0,neurotypical
0,0,29,20,0,neurotypical
0,0,25,24,0,neurotypical
0,0,62,24,1,neurotypical
0,0,42,23,1,neurotypical
0,0,50,30,0,neurotypical
0,0,20,30,1,neurotypical
0,0,69,46,0,neurotypical
0,0,73,22,0,neurotypical
0,0,18,18,1,neurotypical
0,0,54,31,1,neurotypical
0,0,24,29,1,neurotypical
0,0,35,23,1,neurotypical
0,0,31,21,1,neurotypical
0,0,50,50,1,neurotypical
0,0,52,49,1,neurotypical
0,0,24,24,1,neurotypical
0,0,34,28,1,neurotypical
0,0,59,40,1,neurotypical
0,0,28,12,0,neurotypical
0,0,48,42,1,neurotypical
0,0,60,57,1,neurotypical
0,0,10,47,1,neurotypical
0,0,27,28,1,neurotypical
0,0,22,28,1,neurotypical
0,0,21,22,1,neurotypical
0,0,62,20,1,neurotypical
0,0,27,16,0,neurotypical
0,0,36,21,1,neurotypical
0,0,30,43,1,neurotypical
0,0,14,41,1,neurotypical
0,0,25,34,0,neurotypical
0,0,47,33,1,neurotypical
0,0,32,35,1,neurotypical
0,0,32,40,0,neurotypical
0,0,24,23,1,neurotypical
0,0,29,26,1,neurotypical
0,0,53,45,0,neurotypical
0,0,44,42,1,neurotypical
0,0,28,35,1,neurotypical
0,0,27,37,1,neurotypical
0,0,28,41,0,neurotypical
0,0,26,21,1,neurotypical
0,0,42,38,0,neurotypical
0,0,31,22,0,neurotypical
0,0,11,47,0,neurotypical
0,0,29,40,0,neurotypical
0,0,30,41,0,neurotypical
0,0,48,26,1,neurotypical
0,0,52,21,1,neurotypical
0,0,32,23,0,neurotypical
0,0,26,26,1,neurotypical
0,0,21,9,1,neurotypical
0,0,41,41,1,neurotypical
0,0,30,46,0,neurotypical
0,0,33,45,0,neurotypical
0,0,28,39,1,neurotypical
0,0,38,45,0,neurotypical
0,0,45,50,0,neurotypical
0,0,32,28,0,neurotypical
0,0,22,38,1,neurotypical
0,0,28,44,1,neurotypical
0,0,35,41,0,neurotypical
0,0,42,42,1,neurotypical
0,0,31,24,1,neurotypical
0,0,15,28,0,neurotypical
0,0,34,28,0,neurotypical
0,0,43,25,1,neurotypical
0,0,26,43,0,neurotypical
0,0,28,38,1,neurotypical
0,0,38,34,1,neurotypical
0,0,25,10,1,neurotypical
0,0,71,39,1,neurotypical
0,0,19,26,1,neurotypical
0,0,26,37,0,neurotypical
0,0,32,35,1,neurotypical
0,0,38,34,1,neurotypical
0,0,32,26,1,neurotypical
0,0,20,9,1,neurotypical
0,0,17,36,0,neurotypical
0,0,32,24,1,neurotypical
0,0,40,23,1,neurotypical
0,0,55,46,0,neurotypical
0,0,29,21,1,neurotypical
0,0,41,40,0,neurotypical
0,0,26,17,0,neurotypical
0,0,15,24,0,neurotypical
0,0,35,21,0,neurotypical
0,0,9,35,0,neurotypical
0,0,29,31,1,neurotypical
0,0,32,33,1,neurotypical
0,0,24,20,1,neurotypical
0,0,14,33,1,neurotypical
0,0,29,37,0,neurotypical
0,0,30,23,1,neurotypical
0,0,26,23,1,neurotypical
0,0,10,20,0,neurotypical
0,0,32,23,1,neurotypical
0,0,24,36,1,neurotypical
0,0,60,40,1,neurotypical
0,0,39,38,0,neurotypical
0,0,12,33,0,neurotypical
0,0,54,39,1,neurotypical
0,0,14,17,1,neurotypical
0,0,43,4,1,neurotypical
0,0,46,4,1,neurotypical
0,0,43,63,1,neurotypical
0,0,38,15,0,neurotypical
0,0,22,14,1,neurotypical
0,0,17,19,1,neurotypical
0,0,8,33,1,neurotypical
0,0,28,80,1,neurotypical
0,0,8,34,1,neurotypical
0,0,52,66,1,neurotypical
0,0,11,85,1,neurotypical
0,0,50,41,1,neurotypical
0,0,34,24,0,neurotypical
0,0,45,52,1,neurotypical
0,0,48,42,1,neurotypical
0,0,55,61,1,neurotypical
0,0,76,5,0,neurotypical
0,0,35,55,1,neurotypical
0,0,15,58,1,neurotypical
0,0,22,17,1,neurotypical
0,0,54,40,1,neurotypical
0,0,31,26,1,neurotypical
0,0,42,58,1,neurotypical
0,0,52,60,1,neurotypical
0,0,68,51,1,neurotypical
0,0,63,49,1,neurotypical
0,0,40,64,1,neurotypical
0,0,58,56,1,neurotypical
0,0,63,85,1,neurotypical
0,0,62,86,1,neurotypical
0,0,53,49,1,neurotypical
0,0,69,59,1,neurotypical
0,0,78,6,1,neurotypical
0,0,48,5,1,neurotypical
0,0,36,7,1,neurotypical
0,0,20,22,1,neurotypical
0,0,27,10,1,neurotypical
0,0,6,73,1,neurotypical
0,0,38,37,1,neurotypical
0,0,30,27,0,neurotypical
0,0,26,26,1,neurotypical
0,0,8,58,1,neurotypical
0,0,23,8,1,neurotypical
0,0,35,43,1,neurotypical
0,0,17,17,1,neurotypical
0,0,9,34,1,neurotypical
0,0,33,50,1,neurotypical
0,0,36,87,1,neurotypical
0,0,22,94,1,neurotypical
0,0,48,5,1,neurotypical
0,0,33,5,1,neurotypical
0,0,39,5,1,neurotypical
0,0,57,6,1,neurotypical
0,0,42,6,1,neurotypical
0,0,46,6,1,neurotypical
0,0,65,4,1,neurotypical
0,0,50,83,1,neurotypical
0,0,45,44,1,neurotypical
0,0,49,39,0,neurotypical
0,0,48,47,1,neurotypical
0,0,20,78,1,neurotypical
0,0,37,77,1,neurotypical
0,0,13,21,1,neurotypical
0,0,47,51,1,neurotypical
0,0,38,38,0,neurotypical
0,0,24,27,1,neurotypical
0,0,39,46,1,neurotypical
0,0,13,17,1,neurotypical
0,0,7,29,1,neurotypical
0,0,43,85,1,neurotypical
0,0,26,10,1,neurotypical
0,0,65,54,1,neurotypical
0,0,13,17,1,neurotypical
0,0,7,37,1,neurotypical
0,0,34,66,1,neurotypical
0,0,76,58,0,neurotypical
0,0,70,51,1,neurotypical
0,0,7,55,1,neurotypical
0,0,27,17,1,neurotypical
0,0,29,59,1,neurotypical
0,0,46,47,1,neurotypical
0,0,18,24,1,neurotypical
0,0,67,51,1,neurotypical
0,0,23,21,1,neurotypical
0,0,8,25,1,neurotypical
0,0,21,45,1,neurotypical
0,0,17,15,1,neurotypical
0,0,17,23,1,neurotypical
0,0,36,46,1,neurotypical
0,0,49,40,1,neurotypical
0,0,8,28,1,neurotypical
0,0,54,76,1,neurotypical
0,0,50,30,1,neurotypical
0,0,21,43,1,neurotypical
0,0,10,18,1,neurotypical
0,0,33,46,1,neurotypical
0,0,28,40,1,neurotypical
0,0,22,30,1,neurotypical
0,0,30,20,1,neurotypical
0,0,13,28,1,neurotypical
0,0,64,46,1,neurotypical
0,0,72,4,1,neurotypical
0,0,28,43,1,neurotypical
0,0,11,28,1,neurotypical
0,0,53,51,1,neurotypical
0,0,9,36,1,neurotypical
0,0,55,45,1,neurotypical
0,0,47,48,1,neurotypical
0,0,58,74,1,neurotypical
0,0,25,15,1,neurotypical
0,0,33,30,1,neurotypical
0,0,36,25,1,neurotypical
0,0,57,53,1,neurotypical
0,0,16,23,1,neurotypical
0,0,50,83,1,neurotypical
0,0,32,53,1,neurotypical
0,0,32,10,1,neurotypical
0,0,10,31,1,neurotypical
0,0,8,29,1,neurotypical
0,0,36,28,1,neurotypical
0,0,15,55,1,neurotypical
0,0,12,64,1,neurotypical
0,0,24,14,1,neurotypical
0,0,22,26,0,neurotypical
0,0,38,16,0,neurotypical
0,0,34,56,1,neurotypical
0,0,46,52,1,neurotypical
0,0,50,47,1,neurotypical
0,0,64,30,1,neurotypical
0,0,10,30,1,neurotypical
0,0,25,11,1,neurotypical
0,0,54,44,1,neurotypical
0,0,43,31,1,neurotypical
0,0,19,14,1,neurotypical
0,0,69,33,1,neurotypical
0,0,9,23,1,neurotypical
0,0,45,50,1,neurotypical
0,0,40,90,1,neurotypical
0,0,8,25,1,neurotypical
0,0,37,28,1,neurotypical
0,0,41,40,1,neurotypical
0,0,24,12,1,neurotypical
0,0,51,78,1,neurotypical
0,0,35,20,1,neurotypical
0,0,33,53,1,neurotypical
0,0,35,5,1,neurotypical
0,0,26,34,1,neurotypical
0,0,9,32,1,neurotypical
0,0,16,80,1,neurotypical
0,0,20,18,1,neurotypical
0,0,10,36,1,neurotypical
0,0,64,93,1,neurotypical
0,0,45,50,1,neurotypical
0,0,10,73,1,neurotypical
0,0,44,4,1,neurotypical
0,0,34,64,1,neurotypical
0,0,22,56,1,neurotypical
0,0,10,35,1,neurotypical
0,0,30,16,1,neurotypical
0,0,30,41,1,neurotypical
0,0,70,76,1,neurotypical
0,0,23,39,1,neurotypical
0,0,58,61,1,neurotypical
0,0,11,23,0,neurotypical
0,0,45,73,1,neurotypical
0,0,17,14,1,neurotypical
0,0,40,60,1,neurotypical
0,0,14,41,1,neurotypical
0,0,43,80,1,neurotypical
0,0,37,33,1,neurotypical
0,0,13,47,1,neurotypical
0,0,16,59,1,neurotypical
0,0,24,16,1,neurotypical
0,0,21,39,1,neurotypical
0,0,25,13,1,neurotypical
0,0,24,26,1,neurotypical
0,0,21,10,1,neurotypical
0,0,43,40,1,neurotypical
0,0,58,29,1,neurotypical
0,0,56,17,1,neurotypical
0,0,9,29,1,neurotypical
0,0,11,17,1,neurotypical
0,0,22,19,1,neurotypical
0,0,54,49,1,neurotypical
0,0,9,29,1,neurotypical
0,0,49,39,1,neurotypical
0,0,67,77,1,neurotypical
0,0,58,40,1,neurotypical
0,0,12,37,1,neurotypical
0,0,35,27,0,neurotypical
0,0,8,37,1,neurotypical
0,0,18,13,1,neurotypical
0,0,37,38,1,neurotypical
0,0,44,80,1,neurotypical
0,0,20,11,1,neurotypical
0,0,28,13,0,neurotypical
0,0,48,45,1,neurotypical
0,0,34,14,1,neurotypical
0,0,12,25,1,neurotypical
0,0,61,42,1,neurotypical
0,0,31,39,1,neurotypical
0,0,33,41,1,neurotypical
0,0,33,73,1,neurotypical
0,0,51,41,1,neurotypical
0,0,18,10,1,neurotypical
0,0,25,46,1,neurotypical
0,0,8,30,1,neurotypical
