x,y,w,h,Distance Bottom,Distance Top,area,Target Class
0,31,53,15,4.0,27.0,140.0,neurotypical
60,28,33,18,4.0,24.0,219.0,neurotypical
102,0,37,46,4.0,4.0,389.0,neurotypical
20,23,7,7,15.0,8.0,13.5,neurotypical
6,23,6,7,15.0,8.0,25.0,neurotypical
26,2,37,17,4.0,2.0,195.0,neurotypical
68,0,46,20,5.0,5.0,365.0,neurotypical
0,0,15,18,3.0,3.0,101.5,neurotypical
85,2,21,23,8.0,6.0,182.0,neurotypical
60,0,21,25,8.0,8.0,300.0,neurotypical
43,0,13,25,8.0,8.0,106.5,neurotypical
21,0,16,24,7.0,7.0,99.5,neurotypical
0,0,14,23,6.0,6.0,95.0,neurotypical
31,35,6,5,20.0,15.0,11.5,neurotypical
39,9,20,21,10.0,1.0,190.0,neurotypical
14,0,22,30,10.0,10.0,249.5,neurotypical
0,0,8,29,9.0,9.0,100.5,neurotypical
112,32,9,19,26.0,6.0,44.0,neurotypical
131,26,6,25,26.0,0.0,66.0,neurotypical
4,23,6,18,16.0,7.0,42.0,neurotypical
117,3,20,18,4.0,7.0,119.5,neurotypical
95,0,18,20,5.0,5.0,121.0,neurotypical
50,0,45,20,5.0,5.0,348.0,neurotypical
29,0,15,20,5.0,5.0,92.5,neurotypical
0,0,24,20,5.0,5.0,133.5,neurotypical
219,46,20,48,44.0,2.0,536.5,neurotypical
90,15,8,17,18.0,33.0,59.0,neurotypical
151,10,80,32,8.0,18.0,864.5,neurotypical
29,6,35,31,13.0,19.0,396.0,neurotypical
0,5,26,33,12.0,17.0,299.5,neurotypical
94,1,6,7,42.0,43.0,18.0,neurotypical
105,0,40,36,14.0,14.0,496.0,neurotypical
68,0,16,37,13.0,13.0,220.0,neurotypical
130,40,8,5,23.0,17.0,22.5,neurotypical
112,40,8,5,23.0,17.0,19.5,neurotypical
13,7,37,28,13.0,6.0,316.0,neurotypical
53,6,44,28,12.0,6.0,424.5,neurotypical
106,5,89,30,13.0,8.0,879.0,neurotypical
49,6,33,30,12.0,6.0,719.0,neurotypical
197,5,25,33,14.0,9.0,244.0,neurotypical
151,5,34,32,13.0,8.0,768.0,neurotypical
88,5,39,32,13.0,8.0,319.0,neurotypical
120,0,34,37,13.0,13.0,254.5,neurotypical
0,0,43,37,13.0,13.0,489.5,neurotypical
191,6,56,31,14.0,8.0,524.5,neurotypical
118,3,45,32,12.0,9.0,461.0,neurotypical
163,2,17,26,5.0,3.0,166.0,neurotypical
62,1,55,33,11.0,10.0,470.0,neurotypical
17,0,41,35,12.0,12.0,394.0,neurotypical
89,72,5,6,39.0,33.0,17.0,neurotypical
125,42,28,4,7.0,35.0,65.5,neurotypical
372,41,8,5,7.0,34.0,20.5,neurotypical
17,41,29,27,29.0,12.0,515.5,neurotypical
90,14,60,23,2.0,16.0,467.0,neurotypical
0,12,14,8,19.0,31.0,56.5,neurotypical
0,11,84,26,2.0,13.0,656.5,neurotypical
330,5,61,31,3.0,8.0,672.5,neurotypical
186,0,147,37,2.0,2.0,1495.0,neurotypical
142,0,22,37,2.0,2.0,263.5,neurotypical
241,44,11,5,25.0,19.0,27.5,neurotypical
209,24,40,15,15.0,9.0,240.5,neurotypical
39,15,11,20,11.0,4.0,86.0,neurotypical
60,11,15,28,15.0,4.0,164.0,neurotypical
0,11,29,26,13.0,2.0,581.0,neurotypical
147,1,65,38,15.0,14.0,979.5,neurotypical
112,0,33,39,15.0,15.0,347.0,neurotypical
84,0,26,35,11.0,11.0,236.5,neurotypical
121,29,6,6,18.0,11.0,12.5,neurotypical
113,29,6,6,18.0,11.0,21.0,neurotypical
222,0,66,25,8.0,8.0,380.5,neurotypical
195,0,19,25,8.0,8.0,141.5,neurotypical
126,0,58,24,7.0,7.0,360.0,neurotypical
46,0,74,24,7.0,7.0,600.5,neurotypical
104,42,7,5,24.0,18.0,19.5,neurotypical
19,41,8,6,24.0,17.0,21.0,neurotypical
5,41,8,6,24.0,17.0,11.0,neurotypical
0,19,20,17,13.0,6.0,108.5,neurotypical
219,13,56,24,14.0,1.0,395.5,neurotypical
98,13,29,23,13.0,0.0,486.5,neurotypical
133,12,25,24,13.0,1.0,342.5,neurotypical
56,12,36,24,13.0,1.0,215.0,neurotypical
30,12,22,24,13.0,1.0,153.5,neurotypical
198,11,13,26,14.0,3.0,161.5,neurotypical
0,9,12,8,6.0,15.0,48.0,neurotypical
281,2,23,34,13.0,11.0,248.5,neurotypical
172,0,27,36,13.0,13.0,249.0,neurotypical
139,12,13,24,13.0,1.0,118.0,neurotypical
154,5,63,31,13.0,8.0,833.0,neurotypical
0,5,82,31,13.0,8.0,1304.5,neurotypical
138,0,6,7,16.0,16.0,14.0,neurotypical
90,0,42,36,13.0,13.0,371.0,neurotypical
59,11,9,24,12.0,1.0,86.0,neurotypical
0,9,6,7,7.0,16.0,23.0,neurotypical
160,8,24,29,14.0,6.0,390.5,neurotypical
140,8,15,29,14.0,6.0,176.5,neurotypical
190,6,31,31,14.0,8.0,352.0,neurotypical
79,0,55,37,14.0,14.0,1167.5,neurotypical
61,0,5,6,17.0,17.0,12.5,neurotypical
0,0,54,36,13.0,13.0,364.5,neurotypical
201,41,29,5,23.0,18.0,80.5,neurotypical
173,41,18,5,23.0,18.0,45.5,neurotypical
0,4,59,31,12.0,8.0,552.0,neurotypical
55,3,32,32,12.0,9.0,245.5,neurotypical
85,0,136,36,13.0,13.0,1444.5,neurotypical
233,49,6,5,27.0,22.0,17.0,neurotypical
60,47,11,4,24.0,23.0,25.0,neurotypical
72,20,31,22,15.0,5.0,176.0,neurotypical
41,17,28,25,15.0,2.0,181.5,neurotypical
166,16,10,27,16.0,0.0,85.0,neurotypical
176,12,31,32,17.0,5.0,371.5,neurotypical
209,11,32,33,17.0,6.0,340.5,neurotypical
177,4,4,5,18.0,22.0,12.0,neurotypical
153,0,9,43,16.0,16.0,182.0,neurotypical
115,0,30,43,16.0,16.0,353.0,neurotypical
0,0,33,42,15.0,15.0,347.5,neurotypical
254,40,12,4,22.0,18.0,19.5,neurotypical
136,8,31,25,11.0,3.0,342.5,neurotypical
30,8,42,25,11.0,3.0,356.0,neurotypical
216,7,41,28,13.0,6.0,776.5,neurotypical
123,5,17,28,11.0,6.0,150.0,neurotypical
0,5,20,27,10.0,5.0,154.0,neurotypical
197,0,17,34,12.0,12.0,169.5,neurotypical
163,0,29,34,12.0,12.0,276.0,neurotypical
82,0,34,33,11.0,11.0,299.5,neurotypical
42,38,9,20,21.0,17.0,64.5,neurotypical
93,32,29,27,22.0,10.0,268.5,neurotypical
59,28,35,30,21.0,7.0,490.5,neurotypical
16,25,22,32,20.0,5.0,200.0,neurotypical
46,23,5,9,5.0,28.0,18.5,neurotypical
126,12,46,47,22.0,10.0,530.5,neurotypical
0,0,14,57,20.0,20.0,286.5,neurotypical
0,17,18,7,3.0,14.0,67.0,neurotypical
222,1,21,30,10.0,9.0,298.5,neurotypical
252,0,33,32,11.0,11.0,270.5,neurotypical
172,0,45,30,9.0,9.0,454.5,neurotypical
102,0,55,29,8.0,8.0,563.0,neurotypical
19,0,82,29,8.0,8.0,781.0,neurotypical
212,0,12,25,7.0,7.0,121.0,neurotypical
140,0,55,25,7.0,7.0,652.0,neurotypical
103,0,34,25,7.0,7.0,255.5,neurotypical
67,0,37,25,7.0,7.0,307.0,neurotypical
6,0,59,26,8.0,8.0,536.0,neurotypical
181,47,19,5,24.0,23.0,46.0,neurotypical
110,18,8,20,10.0,8.0,69.5,neurotypical
10,15,71,27,14.0,1.0,663.5,neurotypical
130,12,73,30,14.0,2.0,726.5,neurotypical
0,7,14,13,8.0,15.0,65.0,neurotypical
112,5,4,8,15.0,20.0,15.5,neurotypical
90,0,13,36,8.0,8.0,157.0,neurotypical
70,44,5,6,25.0,19.0,17.5,neurotypical
62,11,104,29,15.0,4.0,1300.5,neurotypical
0,7,59,32,14.0,7.0,512.5,neurotypical
171,0,44,40,15.0,15.0,994.5,neurotypical
1,0,20,25,0.0,0.0,76.5,neurotypical
210,54,48,6,15.0,39.0,173.5,neurotypical
143,54,17,27,36.0,18.0,153.5,neurotypical
85,24,35,25,4.0,20.0,248.0,neurotypical
50,18,30,31,4.0,14.0,692.5,neurotypical
199,16,61,34,5.0,11.0,458.5,neurotypical
128,12,63,38,5.0,7.0,655.0,neurotypical
20,0,27,49,4.0,4.0,472.5,neurotypical
0,0,13,43,2.0,2.0,238.0,neurotypical
201,51,6,5,28.0,23.0,17.5,neurotypical
185,51,9,5,28.0,23.0,20.0,neurotypical
131,15,108,31,18.0,3.0,1847.5,neurotypical
33,4,100,42,18.0,14.0,1019.0,neurotypical
0,0,28,45,17.0,17.0,296.5,neurotypical
138,119,7,5,62.0,57.0,20.0,neurotypical
127,119,10,5,62.0,57.0,22.5,neurotypical
30,118,8,5,61.0,57.0,16.5,neurotypical
0,118,14,6,62.0,56.0,42.5,neurotypical
45,98,4,15,51.0,47.0,40.5,neurotypical
61,88,24,25,51.0,37.0,226.5,neurotypical
89,81,54,33,52.0,29.0,879.0,neurotypical
0,78,33,35,51.0,27.0,293.5,neurotypical
188,69,41,44,51.0,18.0,182.0,neurotypical
89,54,5,16,8.0,46.0,46.0,neurotypical
45,53,31,31,22.0,31.0,235.5,neurotypical
46,19,28,31,12.0,31.0,301.5,neurotypical
197,17,24,16,29.0,46.0,38.5,neurotypical
86,14,31,36,12.0,26.0,330.5,neurotypical
125,5,8,42,15.0,20.0,199.0,neurotypical
10,0,27,49,13.0,13.0,416.5,neurotypical
28,39,5,5,22.0,17.0,14.5,neurotypical
15,39,5,5,22.0,17.0,13.0,neurotypical
0,11,20,23,12.0,1.0,141.0,neurotypical
48,3,31,30,11.0,8.0,312.0,neurotypical
79,0,54,31,9.0,9.0,482.5,neurotypical
0,4,29,36,13.0,9.0,251.5,neurotypical
196,0,7,40,13.0,13.0,162.5,neurotypical
118,0,36,45,18.0,18.0,1054.0,neurotypical
55,0,48,43,16.0,16.0,432.5,neurotypical
0,3,28,37,15.0,12.0,267.5,neurotypical
33,0,80,41,16.0,16.0,1548.5,neurotypical
0,17,21,25,14.0,3.0,189.0,neurotypical
42,0,50,46,18.0,18.0,485.0,neurotypical
98,0,37,30,10.0,10.0,314.5,neurotypical
44,0,52,30,10.0,10.0,515.0,neurotypical
0,0,38,28,8.0,8.0,279.0,neurotypical
166,53,25,5,29.0,24.0,73.0,neurotypical
184,0,9,42,13.0,13.0,192.5,neurotypical
154,0,14,5,24.0,24.0,21.5,neurotypical
97,0,50,47,18.0,18.0,739.5,neurotypical
91,0,11,10,19.0,19.0,47.0,neurotypical
25,0,45,44,15.0,15.0,524.5,neurotypical
0,10,22,26,13.0,3.0,123.0,neurotypical
43,0,35,33,10.0,10.0,302.5,neurotypical
42,0,44,44,17.0,17.0,930.5,neurotypical
0,0,37,41,14.0,14.0,524.0,neurotypical
35,0,32,33,9.0,9.0,281.5,neurotypical
0,0,26,26,2.0,2.0,164.0,neurotypical
205,0,35,41,13.0,13.0,356.0,neurotypical
160,0,35,40,12.0,12.0,362.5,neurotypical
113,0,43,37,9.0,9.0,536.0,neurotypical
106,0,14,9,19.0,19.0,50.0,neurotypical
76,0,19,32,4.0,4.0,339.5,neurotypical
46,0,9,31,3.0,3.0,126.0,neurotypical
0,0,27,37,9.0,9.0,269.5,neurotypical
49,0,42,47,19.0,19.0,476.5,neurotypical
0,0,41,40,12.0,12.0,332.0,neurotypical
0,0,9,6,22.0,22.0,18.5,neurotypical
129,31,6,20,17.0,14.0,70.5,neurotypical
150,22,36,29,17.0,5.0,351.5,neurotypical
68,21,23,28,15.0,6.0,203.0,neurotypical
0,21,58,30,17.0,4.0,499.0,neurotypical
0,21,9,9,4.0,25.0,40.5,neurotypical
95,14,26,38,18.0,4.0,497.5,neurotypical
110,0,31,26,8.0,8.0,218.0,neurotypical
70,0,34,10,24.0,24.0,131.5,neurotypical
150,49,5,4,27.0,22.0,12.0,neurotypical
123,48,6,5,27.0,21.0,18.0,neurotypical
112,48,6,5,27.0,21.0,14.5,neurotypical
104,10,12,33,17.0,7.0,142.5,neurotypical
64,8,28,30,12.0,4.0,273.0,neurotypical
122,5,32,38,17.0,12.0,695.5,neurotypical
159,3,34,36,13.0,10.0,502.5,neurotypical
0,2,19,34,10.0,8.0,196.0,neurotypical
30,0,26,42,16.0,16.0,390.5,neurotypical
227,0,27,40,14.0,14.0,182.5,neurotypical
173,0,32,40,14.0,14.0,763.0,neurotypical
125,0,40,43,17.0,17.0,456.5,neurotypical
124,0,7,6,20.0,20.0,11.0,neurotypical
81,0,34,41,15.0,15.0,465.0,neurotypical
37,0,29,43,17.0,17.0,503.0,neurotypical
0,0,18,41,15.0,15.0,194.5,neurotypical
0,20,26,27,17.0,3.0,214.5,neurotypical
22,19,51,29,18.0,1.0,804.0,neurotypical
67,0,82,50,20.0,20.0,993.0,neurotypical
182,2,24,47,20.0,18.0,241.5,neurotypical
130,0,48,48,19.0,19.0,595.5,neurotypical
89,0,45,46,17.0,17.0,610.5,neurotypical
80,0,7,7,22.0,22.0,22.5,neurotypical
35,0,44,44,15.0,15.0,514.5,neurotypical
0,0,26,45,16.0,16.0,259.0,neurotypical
210,0,11,44,17.0,17.0,226.5,neurotypical
132,0,39,35,8.0,8.0,424.0,neurotypical
87,0,37,36,9.0,9.0,468.0,neurotypical
78,0,8,7,20.0,20.0,23.5,neurotypical
27,0,47,40,13.0,13.0,392.0,neurotypical
182,0,23,42,16.0,16.0,263.5,neurotypical
126,0,45,42,16.0,16.0,457.0,neurotypical
65,0,34,41,15.0,15.0,738.5,neurotypical
8,0,40,40,14.0,14.0,352.5,neurotypical
131,10,24,29,1.0,11.0,176.5,neurotypical
86,8,46,32,0.0,8.0,434.0,neurotypical
46,2,32,68,30.0,28.0,410.0,neurotypical
161,0,40,43,3.0,3.0,740.5,neurotypical
25,0,22,35,5.0,5.0,259.5,neurotypical
0,0,11,28,12.0,12.0,108.0,neurotypical
0,20,17,18,11.0,9.0,114.0,neurotypical
80,0,36,45,18.0,18.0,367.5,neurotypical
44,0,10,38,11.0,11.0,138.5,neurotypical
0,0,4,12,15.0,15.0,15.5,neurotypical
71,10,25,36,17.0,7.0,236.5,neurotypical
0,0,68,49,20.0,20.0,1507.0,neurotypical
72,49,26,6,28.0,21.0,80.0,neurotypical
89,0,37,45,18.0,18.0,309.0,neurotypical
31,0,49,44,17.0,17.0,507.5,neurotypical
0,0,24,40,13.0,13.0,301.5,neurotypical
0,0,57,45,18.0,18.0,678.0,neurotypical
0,8,7,22,10.0,2.0,54.5,neurotypical
23,6,10,11,3.0,9.0,53.5,neurotypical
51,0,39,28,8.0,8.0,265.0,neurotypical
40,0,27,31,10.0,10.0,293.5,neurotypical
0,0,30,32,11.0,11.0,226.0,neurotypical
44,8,8,10,8.0,16.0,45.5,neurotypical
65,0,46,43,17.0,17.0,513.5,neurotypical
64,0,7,7,19.0,19.0,17.0,neurotypical
19,0,8,38,12.0,12.0,185.5,neurotypical
238,5,43,66,31.0,26.0,1559.0,neurotypical
183,5,58,53,18.0,13.0,1010.5,neurotypical
0,2,30,41,3.0,1.0,312.0,neurotypical
135,0,43,56,16.0,16.0,1160.0,neurotypical
86,0,41,54,14.0,14.0,556.0,neurotypical
55,0,16,47,7.0,7.0,251.0,neurotypical
176,74,6,6,40.0,34.0,17.0,neurotypical
0,2,24,47,9.0,7.0,257.5,neurotypical
80,1,26,30,9.0,10.0,281.5,neurotypical
170,0,29,49,9.0,9.0,484.5,neurotypical
136,0,34,46,6.0,6.0,446.0,neurotypical
114,0,10,34,6.0,6.0,125.0,neurotypical
34,0,37,70,30.0,30.0,1336.0,neurotypical
88,9,40,22,0.0,9.0,298.0,neurotypical
123,4,30,48,21.0,17.0,417.5,neurotypical
59,1,24,22,8.0,9.0,359.0,neurotypical
25,0,30,48,17.0,17.0,292.5,neurotypical
0,0,22,46,15.0,15.0,327.0,neurotypical
186,7,8,47,18.0,11.0,124.0,neurotypical
140,6,26,47,17.0,11.0,267.0,neurotypical
203,2,37,60,26.0,24.0,1332.5,neurotypical
94,0,30,45,9.0,9.0,322.0,neurotypical
46,0,24,49,13.0,13.0,540.0,neurotypical
0,0,15,51,15.0,15.0,211.5,neurotypical
0,123,13,4,64.0,59.0,29.0,neurotypical
137,88,29,29,54.0,34.0,326.5,neurotypical
36,82,20,25,44.0,38.0,202.0,neurotypical
63,74,31,36,47.0,27.0,229.5,neurotypical
95,67,34,46,50.0,17.0,387.0,neurotypical
0,59,24,43,39.0,20.0,481.5,neurotypical
21,0,141,71,8.0,8.0,2650.0,neurotypical
0,0,9,37,26.0,26.0,82.0,neurotypical
0,86,14,24,46.0,40.0,106.5,neurotypical
44,73,5,40,49.0,24.0,97.0,neurotypical
74,71,25,48,55.0,16.0,671.5,neurotypical
114,66,34,47,49.0,17.0,391.0,neurotypical
165,60,43,58,54.0,6.0,648.0,neurotypical
0,5,26,47,12.0,17.0,245.5,neurotypical
199,2,9,52,10.0,12.0,233.5,neurotypical
136,0,50,59,5.0,5.0,632.0,neurotypical
103,0,22,51,13.0,13.0,234.0,neurotypical
93,0,24,6,58.0,58.0,57.0,neurotypical
36,0,42,53,11.0,11.0,332.0,neurotypical
44,0,7,5,59.0,59.0,14.5,neurotypical
92,121,29,7,64.0,57.0,97.5,neurotypical
40,117,35,11,64.0,53.0,157.0,neurotypical
136,70,40,48,54.0,16.0,475.5,neurotypical
84,63,38,45,44.0,19.0,829.5,neurotypical
0,62,31,45,43.0,19.0,911.0,neurotypical
39,59,34,51,46.0,13.0,470.5,neurotypical
130,0,52,54,10.0,10.0,685.5,neurotypical
37,0,97,55,9.0,9.0,1459.5,neurotypical
30,0,9,7,57.0,57.0,18.5,neurotypical
6,0,17,49,15.0,15.0,221.5,neurotypical
50,87,38,31,53.0,34.0,349.0,neurotypical
97,85,50,36,56.0,29.0,632.0,neurotypical
25,69,28,43,47.0,22.0,278.0,neurotypical
0,66,23,48,49.0,17.0,291.5,neurotypical
25,0,82,69,4.0,4.0,2199.5,neurotypical
0,0,21,26,39.0,39.0,190.0,neurotypical
27,0,32,38,9.0,9.0,558.0,neurotypical
0,0,22,48,19.0,19.0,192.5,neurotypical
65,0,34,22,6.0,6.0,145.0,neurotypical
39,0,26,18,2.0,2.0,194.5,neurotypical
0,0,35,19,3.0,3.0,219.0,neurotypical
39,16,23,24,11.0,5.0,157.5,neurotypical
0,10,7,5,14.0,24.0,18.0,neurotypical
12,9,23,40,20.0,11.0,224.0,neurotypical
74,3,29,25,7.0,4.0,203.0,neurotypical
40,0,33,27,6.0,6.0,289.0,neurotypical
18,0,22,32,11.0,11.0,251.0,neurotypical
0,0,10,28,7.0,7.0,113.0,neurotypical
1,5,19,26,11.0,6.0,132.5,neurotypical
55,2,26,29,11.0,9.0,197.0,neurotypical
23,0,37,27,7.0,7.0,314.0,neurotypical
0,7,11,20,7.0,0.0,114.5,neurotypical
32,0,22,30,10.0,10.0,228.5,neurotypical
14,0,12,26,6.0,6.0,107.0,neurotypical
83,0,8,29,8.0,8.0,117.0,neurotypical
56,0,16,13,8.0,8.0,68.5,neurotypical
21,0,31,29,8.0,8.0,199.5,neurotypical
0,0,17,33,12.0,12.0,153.0,neurotypical
7,10,25,25,13.0,3.0,200.0,neurotypical
23,0,36,41,16.0,16.0,302.5,neurotypical
21,0,19,21,6.0,6.0,121.5,neurotypical
0,0,22,19,4.0,4.0,115.0,neurotypical
41,0,39,40,12.0,12.0,454.0,neurotypical
13,0,16,46,18.0,18.0,183.0,neurotypical
30,0,17,10,9.0,9.0,53.0,neurotypical
21,0,11,23,4.0,4.0,38.5,neurotypical
0,0,17,29,10.0,10.0,128.0,neurotypical
144,2,40,52,22.0,20.0,219.0,neurotypical
107,0,28,31,1.0,1.0,184.0,neurotypical
69,0,35,32,0.0,0.0,131.0,neurotypical
34,0,26,29,3.0,3.0,444.5,neurotypical
21,0,7,28,4.0,4.0,106.5,neurotypical
0,0,13,25,7.0,7.0,107.0,neurotypical
0,8,17,15,5.0,3.0,88.5,neurotypical
71,6,18,20,8.0,2.0,99.5,neurotypical
98,4,32,22,8.0,4.0,155.5,neurotypical
16,0,49,24,6.0,6.0,332.5,neurotypical
66,2,7,27,9.0,7.0,80.0,neurotypical
77,1,18,29,10.0,9.0,121.5,neurotypical
120,0,30,26,6.0,6.0,354.0,neurotypical
102,0,15,27,7.0,7.0,122.5,neurotypical
41,0,21,18,2.0,2.0,84.5,neurotypical
0,0,41,29,9.0,9.0,333.5,neurotypical
77,14,5,16,0.0,14.0,49.0,neurotypical
43,10,25,41,21.0,11.0,278.5,neurotypical
0,7,10,5,18.0,25.0,27.5,neurotypical
9,0,30,27,3.0,3.0,224.5,neurotypical
0,6,14,20,6.0,0.0,102.0,neurotypical
91,0,31,31,11.0,11.0,194.0,neurotypical
63,0,24,31,11.0,11.0,159.0,neurotypical
61,0,8,5,15.0,15.0,15.5,neurotypical
35,0,22,28,8.0,8.0,336.5,neurotypical
19,0,10,25,5.0,5.0,118.0,neurotypical
59,17,32,21,14.0,3.0,248.5,neurotypical
0,15,5,6,3.0,18.0,15.0,neurotypical
35,13,17,24,13.0,0.0,129.5,neurotypical
15,0,15,32,8.0,8.0,139.5,neurotypical
0,6,17,4,10.0,16.0,29.0,neurotypical
131,0,15,31,11.0,11.0,153.0,neurotypical
88,0,32,29,9.0,9.0,493.5,neurotypical
73,0,11,27,7.0,7.0,104.0,neurotypical
35,0,18,29,9.0,9.0,170.5,neurotypical
17,0,10,28,8.0,8.0,129.5,neurotypical
1236,98,77,5,38.0,60.0,210.0,neurotypical
95,94,30,22,51.0,43.0,279.5,neurotypical
322,88,10,12,35.0,53.0,87.0,neurotypical
52,76,46,44,55.0,21.0,500.0,neurotypical
171,73,145,45,53.0,20.0,1531.5,neurotypical
30,62,15,23,20.0,42.0,122.0,neurotypical
493,56,15,2,7.0,63.0,11.0,neurotypical
624,53,16,3,9.0,62.0,17.0,neurotypical
885,48,27,32,15.0,33.0,154.5,neurotypical
999,46,6,11,8.0,54.0,24.0,neurotypical
484,37,17,15,13.0,50.0,85.5,neurotypical
99,37,28,20,8.0,45.0,199.5,neurotypical
38,36,42,22,7.0,43.0,240.5,neurotypical
11,36,25,22,7.0,43.0,117.5,neurotypical
775,35,7,10,20.0,55.0,36.0,neurotypical
757,35,6,11,19.0,54.0,29.0,neurotypical
258,32,54,22,11.0,43.0,504.5,neurotypical
898,31,8,12,22.0,53.0,32.0,neurotypical
738,31,17,15,19.0,50.0,184.0,neurotypical
707,31,29,16,18.0,49.0,107.0,neurotypical
693,31,12,16,18.0,49.0,36.5,neurotypical
988,27,13,15,23.0,50.0,67.5,neurotypical
616,27,27,21,17.0,44.0,134.0,neurotypical
408,27,32,24,14.0,41.0,319.0,neurotypical
997,22,24,17,26.0,48.0,160.0,neurotypical
910,22,76,21,22.0,44.0,410.0,neurotypical
71,21,5,7,37.0,58.0,12.5,neurotypical
84,16,13,41,8.0,24.0,182.5,neurotypical
527,14,87,36,15.0,29.0,692.5,neurotypical
1054,13,29,22,30.0,43.0,390.0,neurotypical
789,13,12,32,20.0,33.0,136.0,neurotypical
894,12,8,6,47.0,59.0,27.5,neurotypical
507,9,21,42,14.0,23.0,237.0,neurotypical
177,9,81,46,10.0,19.0,1041.0,neurotypical
809,7,38,38,20.0,27.0,234.0,neurotypical
355,6,54,45,14.0,20.0,506.5,neurotypical
1177,0,61,37,28.0,28.0,760.5,neurotypical
1084,0,57,34,31.0,31.0,409.0,neurotypical
980,0,8,8,57.0,57.0,25.0,neurotypical
796,0,11,12,53.0,53.0,43.5,neurotypical
55,28,17,4,11.0,17.0,21.0,neurotypical
17,12,22,12,3.0,9.0,132.5,neurotypical
44,10,12,14,3.0,7.0,104.5,neurotypical
0,5,17,20,4.0,1.0,103.0,neurotypical
62,0,16,24,3.0,3.0,132.5,neurotypical
356,54,5,6,30.0,24.0,13.5,neurotypical
134,29,8,6,5.0,24.0,24.0,neurotypical
30,23,36,22,15.0,8.0,456.0,neurotypical
215,21,37,21,12.0,9.0,350.0,neurotypical
485,16,21,22,8.0,8.0,199.0,neurotypical
340,16,53,24,10.0,6.0,525.0,neurotypical
251,15,24,26,11.0,4.0,166.5,neurotypical
440,9,49,30,9.0,0.0,398.5,neurotypical
235,6,8,6,18.0,24.0,24.0,neurotypical
387,1,53,39,10.0,9.0,508.0,neurotypical
321,0,18,41,11.0,11.0,172.0,neurotypical
186,0,28,43,13.0,13.0,301.5,neurotypical
170,0,12,43,13.0,13.0,140.5,neurotypical
62,0,70,44,14.0,14.0,568.5,neurotypical
16,0,8,45,15.0,15.0,99.5,neurotypical
231,40,9,9,25.0,15.0,33.0,neurotypical
298,39,8,10,25.0,14.0,17.5,neurotypical
412,37,11,12,25.0,12.0,46.0,neurotypical
220,19,28,16,11.0,8.0,123.0,neurotypical
62,16,31,22,14.0,2.0,285.0,neurotypical
0,16,26,21,13.0,3.0,160.5,neurotypical
404,15,27,17,8.0,7.0,87.0,neurotypical
169,15,20,21,12.0,3.0,219.5,neurotypical
28,10,32,29,15.0,5.0,343.5,neurotypical
136,9,31,27,12.0,3.0,155.0,neurotypical
287,7,29,27,10.0,3.0,177.5,neurotypical
190,7,25,28,11.0,4.0,160.5,neurotypical
318,3,19,29,8.0,5.0,133.5,neurotypical
336,0,60,33,9.0,9.0,657.5,neurotypical
31,18,72,25,17.0,1.0,604.5,neurotypical
0,0,32,39,13.0,13.0,305.0,neurotypical
76,47,6,5,26.0,21.0,13.5,neurotypical
45,16,32,26,16.0,0.0,201.5,neurotypical
30,15,11,22,11.0,4.0,76.0,neurotypical
0,13,28,26,13.0,0.0,179.0,neurotypical
19,52,5,5,28.0,24.0,12.5,neurotypical
68,38,13,8,17.0,21.0,30.5,neurotypical
0,29,5,19,19.0,10.0,30.5,neurotypical
42,25,22,22,18.0,7.0,277.5,neurotypical
0,0,40,47,18.0,18.0,305.0,neurotypical
285,41,19,18,23.0,18.0,68.5,neurotypical
118,41,18,19,24.0,17.0,127.0,neurotypical
161,40,11,20,24.0,16.0,88.0,neurotypical
64,37,34,24,25.0,12.0,541.0,neurotypical
201,36,34,23,23.0,13.0,215.5,neurotypical
98,36,10,24,24.0,12.0,93.5,neurotypical
32,35,29,27,26.0,9.0,364.0,neurotypical
400,34,28,22,20.0,14.0,133.0,neurotypical
558,31,70,22,17.0,14.0,600.5,neurotypical
510,31,43,23,18.0,13.0,239.5,neurotypical
677,29,31,21,14.0,15.0,164.0,neurotypical
667,29,8,22,15.0,14.0,66.5,neurotypical
0,27,30,35,26.0,1.0,230.5,neurotypical
481,25,29,29,18.0,7.0,184.0,neurotypical
302,15,60,43,22.0,7.0,500.5,neurotypical
364,14,40,43,21.0,7.0,311.5,neurotypical
228,13,19,46,23.0,10.0,195.0,neurotypical
132,9,24,51,24.0,15.0,288.0,neurotypical
662,6,6,7,23.0,29.0,16.0,neurotypical
175,4,26,56,24.0,20.0,314.5,neurotypical
76,57,14,7,27.0,30.0,25.5,neurotypical
0,7,10,58,28.0,21.0,178.5,neurotypical
24,0,56,65,28.0,28.0,747.5,neurotypical
151,34,6,8,21.0,13.0,18.0,neurotypical
59,17,9,13,9.0,8.0,30.5,neurotypical
0,8,16,20,7.0,1.0,68.0,neurotypical
77,0,86,31,10.0,10.0,587.5,neurotypical
20,0,37,32,11.0,11.0,328.5,neurotypical
57,13,26,23,12.0,1.0,112.5,neurotypical
26,13,26,20,9.0,4.0,371.0,neurotypical
104,12,26,21,9.0,3.0,349.5,neurotypical
131,7,17,25,8.0,1.0,121.5,neurotypical
89,0,14,31,7.0,7.0,123.5,neurotypical
0,0,27,36,12.0,12.0,190.0,neurotypical
0,4,13,17,5.0,1.0,85.5,neurotypical
